number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;173.3;128.3;1.0;0.008811567725566741;0.008747161734855548;0.011078882248879405;image
2;115.1;61.7;0.7;0.004763786705393425;0.0038012024647029728;0.006015512265512266;shows
3;45.0;45.0;0.1;0.0027818991097922846;0.003853399554718274;0.0012658227848101266;a
4;104.9;104.9;0.6;0.006055883804731846;0.007432114391896222;0.006896803778826251;meal
5;305.8;212.6;1.6;0.0164582497197349;0.015161560610640067;0.017301050865626336;arrangement
6;0.0;0.0;0.0;0.0;0.0;0.0;on
7;56.7;56.7;0.2;0.002342994089237762;0.003556359792866055;0.0016335978835978835;a
8;562.8;197.7;2.3;0.02616602722970311;0.014322236549595177;0.022289288427642155;patterned
9;360.4;200.2;1.7;0.01927286009187071;0.014796304031079167;0.01849442996772894;textile
10;307.4;207.5;1.4;0.016449385534063558;0.015289908791322148;0.015184917862528461;surface.
11;42.6;42.6;0.3;0.0025700846803436996;0.003104520138429409;0.0037337662337662337;At
12;123.1;112.3;0.7;0.006904853169339385;0.008242751981042308;0.008471068122077935;the
13;170.1;153.4;0.9;0.009691418543368434;0.01103143683708983;0.01058456732685364;center
14;108.4;108.4;0.4;0.004548422070175915;0.006369667662257423;0.0035959929182820746;is
15;15.0;15.0;0.1;0.0009272997032640949;0.0012844665182394246;0.0012658227848101266;a
16;228.3;174.9;1.0;0.012220091154112298;0.012532325092039604;0.01135203220735365;white,
17;222.7;141.0;1.2;0.010949629439273375;0.009956273613305274;0.012833513688835129;round
18;58.4;58.4;0.4;0.0032043000379903207;0.004075320844699336;0.004844237567536538;plate
19;61.5;61.5;0.3;0.002289513876613024;0.003384755667986559;0.002391173641173641;that
20;364.0;227.3;1.7;0.0197175752089584;0.016038552098337967;0.019257057169556245;contains
21;23.4;23.4;0.2;0.0014749255250497582;0.0019040008628152965;0.0025645240835114255;an
22;380.3;233.3;1.7;0.018486205591774683;0.015115194271614668;0.018209145424841033;assortment
23;59.2;59.2;0.3;0.0029753551447021806;0.003844572043729846;0.003228217819494318;of
24;205.5;187.2;0.9;0.011777534827495642;0.013292806276602686;0.010556442333043118;food
25;149.0;129.0;0.8;0.00784101787494274;0.008568714075373162;0.008549935292221604;items.
26;179.1;89.2;1.1;0.009310348742326193;0.006356458280527134;0.011501703289677975;There's
27;108.1;108.1;0.6;0.005631538548724136;0.007244430509261395;0.006973894401610285;a
