number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;60.0;60.0;0.2;0.005421389843894418;0.0078072418315137965;0.003919413919413919;The
1;299.1;146.6;1.3;0.024812951589389586;0.01954148378036737;0.02294551282051282;main
2;330.4;143.5;2.0;0.03149993822961928;0.02127305439492514;0.03702696377696378;element
3;31.6;31.6;0.2;0.002938788652727137;0.003418345836470217;0.004232804232804232;of
4;157.4;131.6;0.8;0.014214885068309754;0.017684753314350942;0.015352920227920227;this
5;159.3;118.5;1.0;0.017575467966868936;0.017993970824488163;0.021263787138787137;image
6;61.8;61.8;0.3;0.0075758431399686795;0.010471788727682943;0.006663461538461539;is
7;40.0;40.0;0.1;0.003063256241384592;0.004743270484999408;0.0018518518518518517;a
8;278.7;153.6;1.3;0.027090592723006686;0.022318334459026846;0.026381410256410255;man
9;113.4;81.7;0.6;0.010402219130597455;0.01033161695345761;0.012302859177859176;and
10;91.6;91.6;0.4;0.008283785027199333;0.012209447955389821;0.007598290598290598;a
11;269.3;166.8;1.3;0.026321318736435912;0.023656228701681697;0.02823458485958486;young
12;91.6;74.9;0.5;0.009618569390569431;0.010354848023760523;0.010318732193732194;boy
13;240.9;180.9;1.3;0.02566196188252425;0.025057745992202247;0.02916692104192104;sitting
14;78.3;61.6;0.4;0.007669925570935365;0.00923175446764414;0.007540954415954415;at
15;35.0;35.0;0.1;0.003566697238357281;0.005234819024827999;0.002;a
16;209.3;173.4;1.2;0.021003164030643607;0.023858604389315557;0.026753459503459504;table,
17;284.3;205.9;1.3;0.028994882387392555;0.029284701144414144;0.027480311355311354;enjoying
18;326.8;223.4;1.5;0.0348733440157712;0.03204861482803721;0.033525183150183144;breakfast
19;255.1;160.2;1.6;0.02522821837815256;0.022270577684595096;0.03502696377696378;together.
20;142.3;89.9;0.5;0.010681070957053137;0.010069783759479787;0.008062678062678063;They
21;169.4;141.1;0.7;0.017159126148247238;0.02003869018402324;0.015921906796906797;are
22;237.7;116.9;1.3;0.024072486639831168;0.016888358128588094;0.025465710215710213;both
23;325.2;241.7;1.3;0.031094797992680147;0.031247961687283516;0.027291463166463165;eating
24;423.3;199.9;1.9;0.043945721219774754;0.029966610933483063;0.039873575498575495;doughnuts
25;170.1;158.4;0.8;0.015143317239280701;0.019669093832718504;0.015534798534798533;with
26;299.0;200.7;1.5;0.034600257383086704;0.02919654336315706;0.036448260073260075;sprinkles
27;30.0;30.0;0.2;0.00280392676797888;0.004177142778294422;0.003851851851851852;on
28;245.0;161.6;1.1;0.023760898569047246;0.021816779646551907;0.021628459503459502;them
29;188.3;143.3;0.9;0.019297030618919596;0.020401236987226387;0.020170584045584045;while
30;209.2;159.1;1.0;0.02078722789113546;0.022462122627565938;0.020901607651607652;they
31;116.7;95.1;0.6;0.011395890980368716;0.012544308795977727;0.012748117623117622;enjoy
32;132.7;132.7;0.7;0.01634438594230026;0.020826280078818277;0.016888532763532763;their
33;160.1;140.1;0.8;0.015708054031707552;0.019380814876036687;0.016841778591778593;meal.
34;128.3;70.0;0.7;0.011929243355133071;0.008241882352198027;0.013675213675213673;This
35;212.7;212.7;1.0;0.0259684363477171;0.032297969262567165;0.023932946682946682;scene
36;289.8;161.6;1.8;0.03100617290892;0.02308803372228917;0.039442104192104185;suggests
37;61.7;61.7;0.3;0.007676341477298268;0.009446204400177167;0.007390313390313391;that
38;181.6;158.3;0.6;0.01785103722918238;0.01888432171178014;0.013798585673585672;they
39;95.0;56.7;0.6;0.011981260267658195;0.008786749171379827;0.014269943019943021;might
40;60.0;60.0;0.3;0.005258409862215867;0.006745579200275226;0.005771265771265771;be
41;208.3;181.7;1.0;0.02641189995474335;0.02734857284550194;0.02474455636955637;spending
42;160.9;138.3;0.8;0.014107414407120494;0.01635750578087451;0.015386650386650385;time
43;58.4;58.4;0.3;0.007628674364139716;0.009423179087443431;0.007505952380952381;as
44;192.5;174.1;1.0;0.02191028539330237;0.025258928932376783;0.022807946682946684;family
45;218.3;181.6;1.1;0.022834151460852842;0.02535320216458976;0.024659798534798532;members
46;18.3;18.3;0.1;0.0031191409579001193;0.0033020570191266687;0.003125;or
47;236.7;168.3;0.9;0.02165449440577561;0.02236733038899948;0.018130698005698005;friends
48;117.5;102.5;0.6;0.011552513623231783;0.013199734660541227;0.013061507936507937;who
49;308.3;199.9;1.3;0.031535802965211884;0.02807044155088818;0.02801760276760277;share
50;294.3;188.5;1.2;0.029798162879458134;0.026283322858343155;0.02633099308099308;common
51;243.4;223.4;0.9;0.030126045593547607;0.03406767453008356;0.02161955636955637;interests
52;123.4;115.9;0.6;0.010952902381374922;0.013435756695746957;0.01136955636955637;such
53;119.1;119.1;0.5;0.015762399737679823;0.01909809211335939;0.011451465201465201;as
54;166.5;166.5;0.5;0.0183238188023769;0.02146653105310277;0.012292633292633293;food.
