number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;221.8;125.1;1.0;0.05260807335231436;0.058592108999343154;0.04555555555555556;Yes,
1;301.7;205.0;1.5;0.07235067094752712;0.07560577502737172;0.08621323121323121;there
2;73.5;73.5;0.4;0.01768423045567219;0.023416309475072762;0.019849594849594848;is
3;93.3;50.0;0.5;0.016601224768892767;0.016217187886356822;0.019333333333333334;a
4;70.0;50.0;0.6;0.012966461581000607;0.013513886353497487;0.03064935064935065;purple
5;285.0;164.1;1.4;0.0710978576856173;0.06958194989236378;0.08043833943833943;umbrella
6;102.5;87.5;0.5;0.011905236223924953;0.020893148350636388;0.013935064935064934;near
7;92.5;69.2;0.4;0.021549501458140618;0.02048306439945182;0.023333333333333334;the
8;140.9;124.2;0.8;0.03199995754103071;0.04043085054382639;0.03432578532578533;green
9;228.5;139.2;1.1;0.06553990685199187;0.04755119666644518;0.07218903318903318;leaves
10;58.3;58.3;0.3;0.015188264071490315;0.01767714026101614;0.018666666666666668;in
11;34.1;34.1;0.1;0.004829344285511967;0.008113252438734238;0.003333333333333333;the
12;180.6;154.0;0.9;0.04113366927439148;0.048141634177904416;0.04765911865911866;image.
13;56.7;56.7;0.3;0.006803025171108851;0.013811549502241765;0.008601731601731602;It
14;241.6;156.7;1.1;0.05317041480743194;0.051908703891480765;0.05426085026085026;appears
15;16.6;16.6;0.1;0.0015669246743439682;0.003875787999066075;0.002;to
16;186.7;90.1;0.5;0.03128379039944466;0.025845231181686884;0.02041125541125541;be
17;150.0;95.0;0.7;0.02797485660557859;0.02768963531119369;0.03058119658119658;left
18;213.3;178.3;1.1;0.04511993879419886;0.05370619488113062;0.054325785325785324;behind
19;58.4;48.4;0.2;0.007316462039589075;0.010602409638554217;0.007142857142857143;by
20;311.0;153.6;1.5;0.0597043052885519;0.05182108642147039;0.06414829614829615;someone,
21;207.6;104.1;1.2;0.047940908102214644;0.04075830492187351;0.052451326451326455;possibly
22;27.5;27.5;0.2;0.008183699461125762;0.010226400889549177;0.010173160173160173;a
23;242.7;121.7;1.1;0.03715599048586456;0.032948501087618626;0.03698124098124098;pedestrian
24;226.6;134.9;0.7;0.03423746159241297;0.03690565858632359;0.02677022977022977;who
25;581.6;415.0;1.2;0.09368669641589784;0.0871476857157912;0.04680663780663781;forgot
26;33.4;33.4;0.2;0.008571730939657235;0.010447254262533488;0.011263736263736264;it
27;146.6;94.1;0.8;0.022620340027593576;0.025490575465601413;0.02713852813852814;while
28;339.4;145.2;1.3;0.07920905669747931;0.05659751577186428;0.051461427461427456;walking
29;0.0;0.0;0.0;0.0;0.0;0.0;by.
