number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;41.6;41.6;0.2;0.005419631412826096;0.007978984138129117;0.004777777777777778;The
1;228.2;186.6;1.2;0.032362279699987236;0.03794358239437158;0.0358958173841213;quote
2;74.9;56.6;0.4;0.008518720618748888;0.011656163179106737;0.009606060606060608;on
3;148.3;116.6;0.7;0.019022588076129242;0.022407527154170777;0.01759774212715389;the
4;258.5;155.2;1.4;0.039362076415028716;0.033390863572269266;0.040606814826576534;image,
5;293.4;164.2;1.6;0.0408246142037591;0.03293369533367392;0.04700150844103186;"""Peace,"
6;259.3;168.4;1.1;0.03594284899919723;0.03327696079553895;0.031490283661264884;Poetry,
7;137.6;90.0;0.6;0.016557006490847494;0.017456212986596626;0.015428184281842816;and
8;198.4;91.7;1.1;0.025893405325038234;0.01812293569066543;0.02851797747924003;"Power,"""
9;304.1;200.8;1.3;0.044316522841752484;0.04103475428309236;0.038782184643515814;suggests
10;65.8;55.0;0.4;0.009433095102000586;0.011077342966760629;0.012046867527498806;that
11;160.0;110.9;1.0;0.025366334252407263;0.025042434438308343;0.030567904104988504;the
12;120.0;120.0;0.6;0.01965816991763348;0.02639573719619852;0.018505804725566437;person
13;147.6;96.0;0.6;0.016862099331401766;0.016652260777603914;0.016831935473504932;who
14;277.5;193.4;1.3;0.044080411524224136;0.041149257395366186;0.04112889483696046;created
15;87.6;70.9;0.4;0.013752636195098006;0.014433847759521936;0.012321377331420373;the
16;134.1;112.4;0.9;0.020086663775662435;0.022366140653381834;0.027400867889171798;image
17;257.6;216.8;0.9;0.03507740679135887;0.04178355057937345;0.02673063616011654;values
18;362.5;210.1;1.6;0.05516004628282165;0.04487255085139724;0.050412549800922336;peace,
19;289.9;175.0;1.5;0.03467089517660789;0.035836232216344674;0.042764504252808165;poetry,
20;103.3;103.3;0.4;0.009571022777776984;0.01768100457023205;0.008984478935698448;and
21;217.4;157.5;1.1;0.028736126648118136;0.03318767451189526;0.032217267176159324;power
22;18.3;18.3;0.1;0.0029191258573935236;0.0042697153523098465;0.003333333333333333;in
23;241.8;155.1;0.9;0.024312095451708815;0.02773275500140071;0.022745619755662798;their
24;101.7;76.7;0.5;0.013866238325438915;0.014266980262651437;0.013050505050505052;life.
25;127.5;120.8;0.5;0.014102457154471535;0.021347164312582646;0.015241106719367589;It
26;340.9;198.3;1.3;0.043185068121331;0.0410448714150561;0.03716134207145373;could
27;108.4;90.0;0.6;0.013487412378353422;0.018165708714446248;0.014986261466892744;be
28;20.0;20.0;0.1;0.0018412815319462344;0.0025072082236429734;0.0022727272727272726;a
29;285.0;198.4;1.5;0.039110852745207404;0.041685122030539624;0.043269554757858666;personal
30;211.7;211.7;0.9;0.03306044893432937;0.04654967205714522;0.028459691418583566;mantra
31;167.4;69.1;0.5;0.014314887411955579;0.011708495654280398;0.01109090909090909;or
32;21.7;21.7;0.1;0.0017339192968437874;0.0044421699078812694;0.0022727272727272726;a
33;502.6;242.6;2.1;0.06117145104471076;0.05226382807571851;0.058686594596706255;statement
34;310.8;210.8;1.2;0.037638263290086724;0.04248306020889768;0.033202774422536135;expressing
35;96.9;96.9;0.8;0.013762512211056399;0.019955116020463598;0.024457908887389267;their
36;222.4;145.9;1.1;0.030996081273134794;0.02912792527394193;0.031235686665167045;beliefs
37;110.8;54.2;0.7;0.01670242271055988;0.00995925117141411;0.01905050505050505;and
38;416.0;158.3;1.8;0.057120880403045936;0.02581124287362892;0.04986531272427349;aspirations.
