number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;113.5;113.5;0.6;0.008655550937431863;0.010501916166181;0.009208367006782136;quote
2;120.1;76.8;0.7;0.009433849157304412;0.007241228933398245;0.010496143388251469;"""Little"
3;141.7;115.0;0.8;0.009250042348353828;0.009428954257870919;0.010756729119899805;things
4;158.4;105.0;0.8;0.011020145915835519;0.009723975965103604;0.01135798665039953;can
5;137.5;105.9;0.7;0.009302287145372864;0.00931040452570148;0.01093427674493394;grow
6;43.4;43.4;0.3;0.0026577783476510147;0.00337155033736401;0.0038087555048349534;"big"""
7;0.0;0.0;0.0;0.0;0.0;0.0;is
8;214.8;161.6;1.2;0.018303602633305452;0.01650844116357785;0.020604043456646598;significant
9;213.1;169.8;1.2;0.01633925382027458;0.017221575361779103;0.01863062324974317;because
10;16.7;16.7;0.1;0.001511722639630669;0.0020563969954439107;0.001639344262295082;it
11;220.9;155.7;1.2;0.016334114280511076;0.015697377679406387;0.017778680562251237;emphasizes
12;50.0;50.0;0.3;0.0035143191333360463;0.004671025819501621;0.003965207375559771;the
13;223.4;181.7;1.1;0.017906709750977388;0.01936182275922958;0.016822680462685178;importance
14;46.6;46.6;0.2;0.0038159774029866028;0.004535496486760382;0.0031513647642679903;of
15;151.6;131.6;0.8;0.010354190265171575;0.01200138896945598;0.011661553880368998;small
16;141.6;141.6;0.8;0.011098472705343943;0.013826809457593561;0.013026071611888318;actions
17;46.7;46.7;0.2;0.002526200333268199;0.0034133065652094917;0.0021572645885017797;and
18;210.1;181.7;0.9;0.013115958982706757;0.01581752229799843;0.012151552503885986;their
19;264.3;166.8;1.4;0.01857386194734071;0.01656028452105808;0.02001850103555493;potential
20;125.0;91.7;0.5;0.007464794664639465;0.008482042657122494;0.006161059654588272;to
21;128.3;117.5;0.5;0.007699860009574622;0.009004532226624782;0.0061969136514064636;have
22;0.0;0.0;0.0;0.0;0.0;0.0;a
23;282.5;186.6;1.4;0.019813154306962046;0.01762684115863488;0.020828425447545366;significant
24;155.0;143.3;0.7;0.0093373969318943;0.010872797140383956;0.009416737727664581;impact
25;118.4;118.4;0.6;0.008310347145555114;0.011449018503697185;0.008111903440981304;over
26;195.1;151.7;0.9;0.018079647699750047;0.014388165378933237;0.015515931478797365;time.
27;45.0;45.0;0.1;0.0015104726100966703;0.002431643791202853;0.0007874015748031496;In
28;148.2;148.2;0.5;0.01033523216169652;0.01375239750871858;0.006947973615064852;the
29;147.5;125.8;0.8;0.010390894019895406;0.012177952033965543;0.0113891648826935;image,
30;28.3;28.3;0.2;0.0017953399291480675;0.002388476779561719;0.002325863113264688;the
31;295.0;265.0;1.2;0.020727426060110563;0.024909938841590984;0.01850256233428068;shadows
32;40.0;40.0;0.2;0.0033447148452004478;0.004146452799480795;0.003252247488101534;of
33;247.0;182.0;0.9;0.015428651921855824;0.01465432277255185;0.011843483564762811;four
34;230.0;193.4;1.1;0.01846888456426555;0.01938234198635231;0.018489284757972884;people
35;148.3;148.3;0.7;0.01045500155841962;0.013198148144931929;0.01009665130541883;are
36;99.3;90.9;0.6;0.006097726268026411;0.0074566579081963265;0.009194793269866077;cast
37;70.7;32.4;0.3;0.0032618401793212417;0.002575663125585448;0.0029446661633049293;on
38;204.9;181.6;0.9;0.01606127952100008;0.018458770567162424;0.013854010795991883;the
39;236.7;124.2;1.5;0.01652070298198443;0.01282857439356403;0.021865775024200406;ground,
