number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;20.0;20.0;0.1;0.0014149274849663955;0.0018866144703329874;0.001282051282051282;The
1;154.9;154.9;0.7;0.011249583136818954;0.014428890276777528;0.01031579544698661;bowl
2;93.2;93.2;0.4;0.005533699614929967;0.007118433703831442;0.005361706064167864;in
3;96.6;76.6;0.5;0.006329022946285329;0.006813954976467409;0.0062973379002014595;the
4;246.7;195.0;1.3;0.016910167781072825;0.01761996360635084;0.01849440291960518;image
5;194.9;194.9;1.0;0.01339749887440378;0.017131305955593198;0.014553900933328544;contains
6;343.1;245.7;1.4;0.02345483891400255;0.02255965590417546;0.01969607115898355;miniature
7;270.1;220.1;1.2;0.020920614659504073;0.019533432768677424;0.018752618882046494;items,
8;33.3;33.3;0.2;0.002671152099529123;0.003138910143109594;0.0034917840375586853;as
9;233.2;149.1;1.4;0.016810016095951782;0.014091909907451081;0.019615528789307897;indicated
10;51.8;51.8;0.3;0.0033203940294513528;0.004251807065009193;0.003971016686215899;by
11;85.0;85.0;0.4;0.005163279450072698;0.006917404987899822;0.004700350242733272;the
12;340.0;170.0;2.0;0.023905747091134553;0.016315903867837024;0.026984783379715875;comparison
13;80.0;80.0;0.4;0.005584371587255568;0.007741609905835507;0.005095669660823088;with
14;151.7;151.7;0.6;0.011810234669098271;0.013905181817124097;0.009490282554556738;the
15;144.8;113.1;0.8;0.009637065725890593;0.01057679572040365;0.01073645475067836;penny.
16;50.1;50.1;0.3;0.004076885339488451;0.005120941854279258;0.004639431970175588;To
17;179.0;140.7;1.1;0.012443112263371827;0.013343775559018065;0.01531374918978518;provide
18;16.6;16.6;0.1;0.0018900148013207333;0.0021989667505629886;0.0020833333333333333;an
19;286.1;130.2;1.6;0.020637081796526013;0.011758451197288803;0.023658493970288474;accurate
20;334.5;172.6;1.8;0.025609310594709646;0.01572474290644315;0.026027313273226167;estimate
21;36.7;13.3;0.2;0.0017187280475811362;0.0009035939941572117;0.002150537634408602;of
22;84.9;68.3;0.5;0.0058951793663415035;0.0060638537876912535;0.007131155418865551;the
23;312.6;253.4;1.3;0.019767234330591528;0.021813050860414913;0.01763901800698948;bowl's
24;76.6;76.6;0.4;0.004463747322037205;0.005862215031370158;0.005488105486341934;size,
