number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;40.0;40.0;0.2;0.007198112156299072;0.0136475971692806;0.01037037037037037;The
1;284.2;105.0;0.9;0.06513060620788394;0.04170285208674911;0.05683723196881092;man
2;63.2;63.2;0.4;0.016274837335516736;0.025556831413938597;0.02499250262408157;is
3;304.3;150.2;1.5;0.07982323215993621;0.0621477087181021;0.10262426900584795;performing
4;131.6;131.6;0.2;0.0325766877314664;0.04636891384142797;0.013942307692307693;a
5;243.2;173.3;1.3;0.07589112235395179;0.07176640309773308;0.09658341171499066;trick
6;36.7;36.7;0.2;0.009876894149276411;0.01408610728251219;0.012037037037037037;on
7;314.3;171.7;1.3;0.08558061167617576;0.08007467902431739;0.08349580487738383;his
8;357.8;194.3;1.9;0.10879549408172033;0.08201813210762665;0.1329375570822939;skateboard,
9;339.9;231.6;1.3;0.09803088571702445;0.09872117744093088;0.09236554137869928;jumping
10;54.9;54.9;0.3;0.0168913050173951;0.024604461645860602;0.019846491228070175;in
11;223.3;223.3;0.8;0.067506092837614;0.09616185904042213;0.05840358715358716;the
12;236.7;213.4;1.0;0.0664210149384491;0.09026210481876955;0.06903711541869437;air
13;370.1;261.6;1.4;0.11097185680447837;0.11818058683121242;0.09312052713368503;while
14;415.6;179.1;1.7;0.112138692303646;0.0735460935757989;0.11303587494376968;riding
15;177.4;177.4;0.3;0.04689255452916639;0.06115449190531784;0.020370370370370372;it.
