number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;48.3;33.3;0.3;0.006395477350768114;0.005915753830294401;0.007272727272727273;The
1;54.3;35.1;0.3;0.009260057241126362;0.010428357533670487;0.009307359307359308;full
2;171.5;136.6;1.1;0.04820678736525224;0.057268010619539664;0.04822852586010481;name
3;66.5;66.5;0.4;0.010346073674776803;0.016788019974356246;0.011476023976023975;of
4;93.3;75.0;0.5;0.01399765534332526;0.016382523939593663;0.01615518539431583;this
5;169.3;112.6;1.0;0.0473127101063294;0.0432038459514544;0.04828338328338329;Institute
6;58.4;58.4;0.4;0.014594555570936927;0.020488504553690286;0.01488095238095238;is
7;538.4;258.4;2.5;0.11911176874565302;0.07803636763781059;0.10621512545425589;"""Juilliard"
8;357.4;161.7;1.6;0.07421596880455655;0.05072462745838343;0.06034099958013002;"University""."
9;0.0;0.0;0.0;0.0;0.0;0.0;It
10;169.9;115.0;0.8;0.036990169391282225;0.03545074839307371;0.032105394605394605;was
11;247.5;160.0;1.2;0.04806951275039517;0.04936487921717901;0.0460591220373829;established
12;13.3;13.3;0.1;0.0032790927021696253;0.004587788892721628;0.0047619047619047615;by
13;23.4;23.4;0.1;0.0033996803719308437;0.004486196319018405;0.0025;a
14;183.5;148.4;0.9;0.03444702000070815;0.04101770833001841;0.034449391188521625;group
15;10.0;10.0;0.1;0.0015556938394523958;0.0025233409033560434;0.002857142857142857;of
16;181.6;143.3;1.0;0.042450995248852916;0.04809623450616672;0.04653115000941088;students
17;35.9;35.9;0.3;0.005874325475319848;0.00958774198032496;0.008618881118881119;from
18;89.9;57.5;0.6;0.013462276738938054;0.011828738693772843;0.01918266516092603;different
19;205.8;105.0;1.1;0.054171741660976644;0.035115373599203935;0.05696348083647855;universities
20;108.3;88.3;0.5;0.021128712282122413;0.027151085646588337;0.019145196908354804;and
21;197.6;141.7;1.2;0.045387304842169206;0.04618083616262862;0.05463280426667154;institutions,
22;240.0;121.8;1.1;0.0442581872934102;0.033997103388166444;0.04242084955471683;including
23;286.6;159.9;1.2;0.04812630228119358;0.04782224405610965;0.03833425346583241;Juilliard
24;269.8;170.6;1.3;0.05638670320220769;0.05594858337635289;0.054930338540178356;School
25;41.7;41.7;0.2;0.014865297163386148;0.018762672870957682;0.011590909090909091;of
26;95.9;95.9;0.4;0.015082780255651951;0.02176997054255817;0.014239600978731415;Music,
27;100.9;100.9;0.6;0.019336394813566422;0.027365772214349694;0.021501505740636175;where
28;60.9;42.6;0.4;0.01352145011173261;0.015061307654954236;0.01687246963562753;they
29;101.6;85.0;0.6;0.019557945841869758;0.024090580873212048;0.023341332580463014;were
30;175.7;153.2;1.0;0.03502203638649348;0.044390478131354424;0.04113713327100055;studying
31;46.6;46.6;0.4;0.006558634309311898;0.009507935424451988;0.011977696216826652;music
32;105.9;105.9;0.6;0.020590646855165963;0.02879564542138362;0.024914759153889587;theory
33;115.1;115.1;0.6;0.026051760571087174;0.033851147145583425;0.025830510069640506;and
34;154.1;90.7;0.7;0.02698428140788096;0.0240098747577199;0.02294122544122544;composition.
