number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;23.3;23.3;0.1;0.0028729963008631318;0.0031512036786583717;0.003125;No,
1;196.7;138.3;1.0;0.02517323016469077;0.022363902684638743;0.025117472019604885;the
2;198.4;185.0;1.1;0.0283182689497312;0.031427777816456205;0.03057963677056274;artist
3;92.6;92.6;0.5;0.009927887248570052;0.012354714097220778;0.012028001735367161;did
4;65.0;65.0;0.4;0.007992454254347086;0.009636059790715173;0.010727450588052202;not
5;171.9;136.9;0.9;0.021470081206800044;0.021253750049715907;0.02319074902913349;include
6;25.1;25.1;0.2;0.0030850943396226417;0.003712770967570383;0.005460992907801418;a
7;263.4;159.2;1.4;0.032576808853086996;0.02634713185264832;0.03544746397881548;chicken
8;31.0;31.0;0.2;0.004578323768058579;0.0053657703921478105;0.005575935436537051;in
9;69.9;53.3;0.4;0.00801954168162163;0.007979551052794978;0.009212479491653427;this
10;106.7;88.3;0.6;0.011948419266935129;0.013506453312052497;0.015406389476156917;piece.
11;102.5;87.5;0.6;0.012068391328567114;0.01315266171300831;0.015166799841149858;The
12;293.5;218.4;1.5;0.038540293056852214;0.034275672030434835;0.04060001665154424;image
13;230.0;198.4;1.1;0.0291829422517506;0.030770510432466064;0.030273639218543157;features
14;68.3;68.3;0.4;0.00721818677464484;0.009525133127882834;0.0085882076579751;two
15;185.0;160.0;0.9;0.02154169756178681;0.023200593819743872;0.021933439087613023;cows
16;429.2;246.6;1.8;0.06616687026682729;0.04482933766357029;0.050957737194035214;standing
17;125.0;101.7;0.6;0.01363555286096842;0.014855392716371934;0.013645160161736114;next
18;47.5;47.5;0.3;0.007520927409125416;0.008776535048873728;0.008302077031659609;to
19;137.4;117.4;0.9;0.018212576082254527;0.018586666664238492;0.025402559738903135;each
20;215.0;171.7;0.8;0.024963740559455883;0.026462984180733007;0.021068405775771203;other
21;87.5;87.5;0.4;0.012083852944875538;0.01435284780051187;0.01082201323580634;on
22;175.8;115.8;1.0;0.021619033056375973;0.01808090733139366;0.026415627997993425;a
23;219.7;148.1;1.0;0.031333826305931456;0.026091909146127773;0.027543504463876517;dirt
24;236.7;183.4;1.2;0.030222988365495244;0.0281849170892415;0.030627792748951277;road,
25;162.5;137.5;1.0;0.01929415588031069;0.020881549245005526;0.026415627997993425;with
26;135.0;95.0;0.6;0.015612360324062213;0.014180534126090003;0.014558436259782648;a
27;144.9;103.3;0.6;0.01855422648655201;0.016400247297301683;0.015612508059316571;man
28;285.0;206.7;1.4;0.03628197575128875;0.031826492845840895;0.035703375824670855;standing
29;242.3;170.7;1.1;0.030844730149168775;0.028392679181557863;0.02688162248620506;behind
30;89.3;89.3;0.5;0.013712304091090987;0.016189293451061564;0.015008796525372478;them.
31;184.2;184.2;0.7;0.022185321083078628;0.027652525463719733;0.018347446179811606;There
32;102.3;102.3;0.5;0.012023417398721344;0.014452566188697207;0.01262639694820546;are
33;64.2;64.2;0.4;0.007629162426085791;0.00968726103738352;0.008997564383121298;no
34;255.1;199.3;1.3;0.036548651551576425;0.03448892568280214;0.03564285630882698;chickens
35;56.6;56.6;0.3;0.0071590971358434854;0.009051100838941149;0.00717938256493948;in
36;41.7;41.7;0.2;0.004209550923551642;0.005631131132104206;0.004143763213530655;the
37;220.8;190.9;1.1;0.031879598412185;0.03379949888962276;0.02987431537251497;scene.
38;28.4;28.4;0.2;0.0034089052014612846;0.004474536455914018;0.00454780361757106;The
39;267.6;206.0;1.3;0.031814449246797605;0.03260837500840918;0.033708600829759364;focus
40;16.6;16.6;0.1;0.0019499588864090214;0.002585669781931464;0.002325581395348837;of
41;23.4;23.4;0.1;0.0028027308659719728;0.0036562499999999998;0.0022222222222222222;the
42;106.0;91.0;0.6;0.014902680915795247;0.01536066407103961;0.01598529216168325;image
43;13.3;13.3;0.1;0.0018446601941747571;0.0021714285714285715;0.002631578947368421;is
44;46.8;46.8;0.3;0.006742868563576493;0.00787002314818644;0.008909268769870384;on
45;70.0;70.0;0.4;0.009756597532135093;0.011754129667339758;0.010409356725146198;the
46;86.7;70.0;0.5;0.011957442895538154;0.011795941852308593;0.013353713214314828;cows
47;67.5;67.5;0.3;0.008622737758224624;0.010132688442228392;0.007978801169590644;and
48;156.6;156.6;0.7;0.018656848380145422;0.023303613589823365;0.017497476427845486;the
49;146.7;146.7;0.6;0.019756538412166298;0.02286671713297321;0.016888069939461025;man,
50;111.7;56.7;0.5;0.011001743046479003;0.007547804360463421;0.010509748649283533;and
51;90.0;90.0;0.3;0.00887373744189845;0.011487514632418951;0.006671982987772461;it
52;155.7;90.8;0.7;0.017135063942709382;0.012611872800242807;0.01747501611863314;does
53;85.8;85.8;0.5;0.011334816601484629;0.013854188139937398;0.012342481072063649;not
54;180.1;171.7;0.8;0.024220256255300245;0.027627337493362013;0.021237951736151332;include
55;0.0;0.0;0.0;0.0;0.0;0.0;any
56;176.8;118.4;0.7;0.02521075797966756;0.018908760696275183;0.019499269005847954;other
57;185.1;185.1;0.7;0.02379866940731042;0.028503524316372025;0.017595140646531733;animals.
