number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;16.7;16.7;0.1;0.0024021864211737627;0.003284815106215578;0.0027777777777777775;The
1;188.3;105.0;0.9;0.016967108744875628;0.015136155575692289;0.017508421603793272;main
2;199.2;113.4;1.3;0.023916461588740154;0.018216915789357864;0.03132697989110263;topic
3;78.3;78.3;0.6;0.011926991754135642;0.016185129731255993;0.01722544970791815;of
4;94.9;79.9;0.5;0.007991040785088301;0.010237952994991478;0.009997021948241461;the
5;126.8;116.8;0.7;0.01373494236611591;0.017216486908279656;0.01641907659610256;report
6;231.7;183.4;1.2;0.024331623655686085;0.029044553356141912;0.028165005824500232;mentioned
7;41.7;41.7;0.1;0.002332084335328002;0.003924705882352941;0.0014285714285714286;in
8;160.1;110.1;0.6;0.014123487147108737;0.015742041648691515;0.012854164805384316;the
9;195.9;138.4;1.0;0.024200392028996334;0.0260845947410357;0.02399708309245476;image
10;33.3;33.3;0.1;0.00256134143527421;0.004085388295914612;0.0019230769230769232;is
11;356.7;184.9;1.7;0.04074423034406306;0.033680865270021995;0.040704800138488095;"""Access"
12;28.4;28.4;0.1;0.0021844473502038307;0.0034842350631824315;0.0019230769230769232;to
13;382.7;231.0;1.5;0.04611183136467146;0.04258449005153779;0.03768894568675638;Justice
14;78.3;78.3;0.3;0.007549037813670242;0.010224105825282295;0.006724738675958189;for
15;341.2;171.8;1.7;0.03667349422712281;0.027297463805412488;0.039337213381615256;Internally
16;353.2;191.6;1.4;0.039092582714605736;0.03383777584125254;0.0339757900223812;Displaced
17;66.8;58.5;0.5;0.00725450461968678;0.00852612967601282;0.011597064417849147;and
18;188.4;188.4;0.7;0.019720883230391655;0.029326934400969097;0.015992035425723382;Ethnic
19;287.5;130.0;1.4;0.03610920373964739;0.023750300102522263;0.032175242781749123;Minority
20;163.4;93.3;0.9;0.016421664540521828;0.013575795464420028;0.01904206226786872;"Women."""
21;151.6;121.6;0.7;0.018295540922002206;0.01976151266532845;0.01823373692408687;The
22;248.5;143.5;1.4;0.03155890912024351;0.02575116956275314;0.03488846036873951;report
23;193.1;193.1;0.9;0.021422903955478637;0.03152810703944707;0.02124844568213364;appears
24;29.1;29.1;0.2;0.0034049776897332558;0.004884933586337761;0.0047619047619047615;to
25;157.6;102.6;0.7;0.017012550538126194;0.016618006563536493;0.016173222912353347;be
26;64.1;64.1;0.3;0.007149817582493905;0.010730943422960994;0.006754630318753058;an
27;386.7;253.3;1.6;0.04358021489612191;0.042132808775053834;0.03847389539005179;analytical
28;155.0;155.0;0.8;0.018562656439831706;0.02750434422733265;0.018809421291889734;study
29;333.3;191.6;1.6;0.041395934633338745;0.03382357744060281;0.04012043324447114;conducted
30;0.0;0.0;0.0;0.0;0.0;0.0;in
31;263.9;220.6;1.1;0.032625686194108675;0.037189183808375624;0.028381891946014683;2015,
32;346.5;201.6;1.7;0.0400187564550621;0.03490694773226487;0.040362688148409764;focusing
33;53.3;53.3;0.3;0.006986359340864501;0.00875879711148658;0.008147939017504236;on
34;68.3;68.3;0.4;0.006681554874463873;0.009888583533018708;0.008752782316905055;the
35;316.4;196.5;1.4;0.03742459300167519;0.0336461700932685;0.034808547063019744;challenges
36;83.2;69.1;0.5;0.006959349942243634;0.009824796570873276;0.009656835526400743;and
37;88.3;73.3;0.4;0.007391755689865867;0.009295642323519954;0.007898081462204201;issues
38;90.9;90.9;0.5;0.008791830556347928;0.012866354925646788;0.010736909301032039;faced
39;100.0;65.0;0.6;0.009114383846964547;0.009081772530917324;0.01300419387375909;by
40;133.4;88.4;0.7;0.0119937564361122;0.012449559533995753;0.016133937746840972;women
41;221.7;191.7;1.0;0.02318315289890635;0.03088578575231245;0.02317152260521056;who
42;51.7;51.7;0.2;0.003977387834641068;0.006715070620008465;0.0035359801488833746;are
43;475.0;256.8;1.7;0.04569439709897649;0.03971618788932396;0.0365713776179688;internally
44;323.4;190.0;1.4;0.032716263887363484;0.03150456176405069;0.031700985973383604;displaced
45;36.8;36.8;0.2;0.004238514146077641;0.0060960910815939275;0.0047619047619047615;or
46;256.6;153.3;1.0;0.021462413177221452;0.021325374710444912;0.01901208667158108;belong
47;28.3;28.3;0.2;0.004270452626329059;0.005107991892086397;0.006468531468531468;to
48;153.4;96.7;0.6;0.012120833004893345;0.012388345012267304;0.011047500886210563;ethnic
49;240.0;170.1;1.2;0.02652494880481675;0.02923626089928909;0.027607617910871084;minorities
50;22.5;22.5;0.1;0.0022054499117820036;0.002751620398679222;0.0024390243902439024;in
51;404.4;145.0;1.8;0.04658178750398715;0.026927971289467965;0.04285602420586856;accessing
52;125.9;80.1;0.6;0.010303326782819047;0.011254691713211728;0.010695886742477925;justice.
