number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;41.6;10.0;0.2;0.0027757389737772735;0.0008505571149102662;0.002531645569620253;No,
1;139.2;107.5;0.7;0.006299529643269362;0.006812018376355944;0.006805621812644285;there
2;126.7;126.7;0.6;0.005899644130030883;0.00817210003189765;0.005749191351556212;are
3;105.0;105.0;0.5;0.0051745327685755035;0.006741622509573257;0.005157006094780614;no
4;236.6;129.9;0.9;0.010202457804236582;0.008264956093642611;0.009027777076978176;birds
5;76.7;76.7;0.4;0.004288391209797139;0.005609377268882487;0.004222307164380335;in
6;68.3;68.3;0.3;0.0030752498408692505;0.003933168128700039;0.0031311712631937353;the
7;270.1;176.8;1.3;0.013597563189332307;0.012448430335594441;0.013389754230662434;image.
8;170.1;120.1;0.8;0.007884193048601952;0.007519541189620482;0.007709321858156891;The
9;219.8;143.3;1.1;0.009716871268485347;0.009127340116500147;0.01096328364242714;image
10;319.9;188.3;1.4;0.013794507929764823;0.012126080859406141;0.013255084023976658;features
11;65.8;65.8;0.4;0.0037882243950107405;0.004744459298559039;0.004449869130621178;a
12;98.3;75.0;0.5;0.0035205187301505887;0.004270860123651283;0.003919276861350032;man
13;146.7;100.0;0.7;0.007018861455062248;0.006677467154470973;0.007319831977864263;on
14;29.2;29.2;0.2;0.0014573217104999609;0.0019308093139720588;0.0019894787183165953;a
15;454.0;241.5;1.7;0.01950653208275366;0.01502364049296576;0.0162382203940779;surfboard,
16;211.4;123.2;0.9;0.0097131810111997;0.007909929521503233;0.009472071303833166;which
17;55.0;55.0;0.3;0.002444659855547194;0.0032452425513417454;0.0029228379298604015;is
18;254.1;207.5;1.1;0.012107455319943042;0.013128174138758313;0.011266811309633685;placed
19;81.7;81.7;0.4;0.0037204681804293748;0.005189909799507059;0.004452426420509405;on
20;104.0;62.4;0.5;0.004491803945284705;0.004028735336616905;0.004662145563155377;a
21;192.5;149.1;1.1;0.010050730977940108;0.010517061635320544;0.011752908764778927;pole
22;50.8;34.1;0.3;0.0016665847265136063;0.0019228959614280103;0.0023835920177383593;or
23;0.0;0.0;0.0;0.0;0.0;0.0;a
24;269.3;165.2;1.3;0.012861845338494729;0.011048107406768874;0.012862430944192805;stick,
25;194.1;144.2;1.0;0.008474819515325837;0.009357011126250269;0.008864067635219674;and
26;184.2;184.2;0.8;0.007858172110622676;0.011067131046426445;0.008109400361565058;he
27;149.9;128.2;0.6;0.007058027805911015;0.00813951442286891;0.005906182425169767;is
28;357.3;226.5;1.5;0.014353798912548194;0.01435700432995068;0.013199245784788;riding
29;64.3;47.6;0.4;0.003050330552441193;0.003377386511693322;0.003330424849412191;it
30;150.8;73.2;0.6;0.005482978263816121;0.004600584008250986;0.0049217501907375324;in
31;169.9;110.8;0.9;0.00755307426833257;0.00693101480168775;0.008466897615732648;the
32;164.1;148.3;0.6;0.006550846983257037;0.00887112327447907;0.005540858018222879;air.
33;189.9;123.3;0.9;0.0083450625241108;0.008038892555286207;0.008408471700785862;The
34;182.6;122.6;1.0;0.009303406633577687;0.008634397397320932;0.01054738442020964;sky
35;110.8;93.3;0.5;0.005588219931954788;0.005641891880500431;0.005349516643303821;in
36;114.3;114.3;0.6;0.004694520859978035;0.00699210098672713;0.005256975234340095;the
37;304.9;206.6;1.7;0.015664342074119215;0.013942455932886339;0.017156821821961203;image
38;59.1;59.1;0.3;0.001920815564108611;0.0032308801399675317;0.002191701900079419;is
39;314.1;207.5;1.3;0.013716359649457808;0.014006255010566068;0.012201699206546898;blue
40;180.7;139.9;0.8;0.0057785320041501735;0.007638365678471858;0.005774099894242118;and
41;402.2;263.3;1.7;0.01838517994232364;0.017274330602314113;0.015811567599023985;cloudy,
42;69.3;69.3;0.5;0.0029042532685826577;0.00408249437124746;0.004944582648661516;but
43;223.5;155.1;1.1;0.010177934207790357;0.010743925836653945;0.010584085523983914;there
44;201.5;189.8;1.0;0.009697839380312434;0.012091406663174934;0.010869704467770677;are
45;95.1;95.1;0.5;0.004014907121598856;0.005945269942523529;0.004562327810153029;no
46;273.3;212.5;1.3;0.01287550342881233;0.013684384434476792;0.013669197773727331;birds
47;337.3;214.8;1.4;0.011686105559655801;0.012343067317824974;0.012661115601705668;visible.
48;81.7;65.1;0.4;0.004442899032917731;0.005088929060567041;0.0041829057018930435;The
49;203.3;137.5;0.8;0.009343860657383622;0.008793569148854662;0.0077620519931901;focus
50;88.5;60.1;0.5;0.003298379366284657;0.0035731899422986367;0.004183042567188909;of
51;208.4;103.4;1.0;0.010186995058667039;0.007356521536817794;0.010328596606855738;the
52;340.8;111.6;1.7;0.013533210397288154;0.007235717693132711;0.014836873716287733;image
53;0.0;0.0;0.0;0.0;0.0;0.0;is
54;162.5;80.8;1.1;0.006172675070500391;0.004963045446653462;0.009593080797108753;on
55;227.7;147.7;0.9;0.00879705311508346;0.008961364613978132;0.007571748383963779;the
56;205.0;130.0;1.0;0.009738071355889355;0.009308961668917776;0.009404099163370953;man
57;167.5;95.8;0.8;0.006694117307450123;0.006040776734800341;0.00721418795217217;and
58;154.0;104.0;0.8;0.005474108177122933;0.006282392986802174;0.0061458891763230905;his
59;536.6;226.6;2.0;0.021092673575189715;0.015703280532243628;0.017670286846313672;surfboard,
60;617.9;233.5;2.7;0.023455701689178498;0.015510766980311874;0.02297158980707813;showcasing
61;150.1;105.1;0.6;0.005695227922829505;0.006193539981581586;0.005377893230122556;his
62;213.5;158.6;0.9;0.009026627917311372;0.010268744824168547;0.008139930202145597;skill
63;150.0;150.0;0.6;0.006647053807954592;0.009184695473177563;0.005567562609876771;and
64;496.8;281.8;2.0;0.02042509101884859;0.017466921684575594;0.019064791602061544;balance
65;128.3;128.3;0.5;0.004875458139565031;0.007457208736830244;0.004372994982382314;as
66;66.6;58.3;0.4;0.0030718924034473967;0.003736349065937125;0.004072812051649928;he
67;546.3;168.2;2.8;0.01874126527619526;0.01057543919562656;0.02350896227877088;performs
68;70.8;70.8;0.2;0.003226760961552029;0.004335240398739557;0.0017259211376858437;his
69;234.2;142.6;1.0;0.010712629705991563;0.009419740786382913;0.010014098495660193;trick.
70;212.4;180.7;1.2;0.009512382686213237;0.01092946087363517;0.01173564879209252;The
71;322.2;179.9;1.7;0.014200301467655671;0.011847217928781788;0.015541721404831071;presence
72;31.7;31.7;0.1;0.0013201182692708117;0.0016827688714300883;0.0011235955056179774;of
73;29.2;29.2;0.1;0.0008120359298089491;0.0014336213668499607;0.0005494505494505495;a
74;468.7;236.8;1.9;0.018995113457487722;0.014785648350120504;0.01842048012030827;surfboard
75;196.7;173.4;0.7;0.007091896637811948;0.009531896539536105;0.006164814049001217;and
76;66.8;41.8;0.3;0.00245809547156043;0.0021256100824769046;0.0027966415606865045;a
77;288.4;226.7;1.1;0.013147296070328404;0.015401540453181439;0.010846117707805272;man
78;272.8;183.5;1.2;0.010401620562054006;0.010966788954723944;0.010587690571559605;riding
79;97.4;97.4;0.5;0.0047185053765340405;0.0063400723145678696;0.004728058013349703;it
