number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;31.7;31.7;0.1;0.0020277617859655855;0.002639467110741049;0.0012195121951219512;The
1;172.4;155.8;0.9;0.009509405453882356;0.012104671170216286;0.01051909643118599;quote
2;56.6;56.6;0.3;0.0024560650098234696;0.003436533723790873;0.002987033523086654;on
3;119.2;119.2;0.6;0.007697155664270419;0.009730150603867015;0.008545924872909599;the
4;105.7;84.1;0.7;0.007999298419602164;0.008824422652468614;0.010285454258335816;image
5;287.4;155.7;1.4;0.01641059618810625;0.0130075440012337;0.01696278485380958;suggests
6;165.8;69.2;0.7;0.00820702580707481;0.005426299190995271;0.007096146014747039;that
7;293.4;150.9;1.5;0.017018720378200996;0.013743283508225897;0.018132304211584006;peace,
8;311.6;177.6;1.7;0.01999648777797563;0.014900348594374242;0.0229646273860539;poetry,
9;71.0;56.8;0.4;0.003745710706911111;0.004104820824712984;0.00455028896224862;and
10;323.1;227.4;1.3;0.024540650305308574;0.021260579976052636;0.018618122968568053;power
11;120.8;102.5;0.5;0.005767236515390685;0.006923186231265845;0.005432165353989585;are
12;206.8;174.2;1.0;0.014944943737864036;0.016807812620232978;0.013648711275330178;important
13;244.4;156.9;1.4;0.01723828313747198;0.014944429738731788;0.019127835674480495;aspects
14;110.0;110.0;0.6;0.005786101044589348;0.007658939232460754;0.006864248339911736;of
15;114.1;114.1;0.7;0.008381265162375053;0.010934054618567862;0.009945479558778574;life.
16;33.3;33.3;0.2;0.0018196703192768417;0.0023547551555605784;0.0023959827833572454;It
17;338.1;163.2;1.6;0.01947246580491527;0.013365407477844113;0.01923742586227125;encourages
18;306.4;205.0;1.4;0.018761133857694588;0.014855288572802234;0.017866753848888455;people
19;56.6;56.6;0.3;0.002468231584109899;0.0035900387713920603;0.0028893857520213466;to
20;338.2;211.5;1.4;0.019640066957811883;0.01777810400410792;0.017874579874788212;appreciate
21;211.7;155.0;1.0;0.01127556315348796;0.01168247459955742;0.01164779897457639;these
22;355.1;303.4;1.3;0.0184070865593585;0.021211665946121745;0.016373823417888244;qualities
23;84.2;64.2;0.5;0.00472900899830091;0.004883330920048734;0.005508500683197755;and
24;302.4;190.8;1.4;0.01600529656111955;0.013807654044038165;0.016746470774418928;strive
25;65.0;65.0;0.3;0.0027287847460551926;0.004252931111956595;0.0030397365705980253;to
26;403.2;217.5;1.8;0.020933384753840975;0.016131523892600606;0.021155083464295545;incorporate
27;165.1;146.7;0.7;0.010995188173626717;0.01264073894489975;0.009474611416019994;them
28;131.0;112.7;0.6;0.0053922352432451935;0.006754452229174947;0.0064088864837343286;into
29;201.5;110.7;0.9;0.009176754136263642;0.00817214644032091;0.00924479916500355;their
30;240.7;173.3;1.0;0.011398445987387837;0.01191524204469894;0.01114712938732851;daily
31;219.2;182.5;1.1;0.013133450321506165;0.01413152289092085;0.013880442455833877;lives.
32;49.1;49.1;0.3;0.0029980292167137556;0.0039763760085771045;0.004284963070965891;The
