number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;144.2;144.2;0.7;0.021989646729474278;0.03123998268023178;0.022399755380386657;quote
2;55.0;55.0;0.4;0.008262677204999297;0.012053470655289254;0.01174878870000821;in
3;48.5;40.1;0.4;0.00953966839656054;0.009965236017404447;0.014312861051991487;the
4;43.4;43.4;0.2;0.005995516962363312;0.008449632549756968;0.005971479500891266;image
5;85.0;85.0;0.5;0.016622544026539142;0.020879745565779068;0.018322215273434785;reads:
6;184.2;131.7;1.0;0.026920702790763668;0.028522683100325453;0.029643851863613575;"""Forgive"
7;167.5;142.5;1.1;0.03176828175511855;0.03320855412046592;0.039760401980163694;yourself
8;18.3;18.3;0.1;0.00215319449346982;0.00329136690647482;0.0024390243902439024;for
9;58.4;58.4;0.3;0.009693484286565199;0.0138393325845126;0.009953886693017128;not
10;222.4;170.8;1.2;0.03700370554490895;0.03935848873761401;0.040500304778890016;knowing
11;103.4;103.4;0.6;0.01686636900567302;0.02335730116964482;0.019127397656809424;what
12;83.2;56.6;0.4;0.013656407687988334;0.013493244928721232;0.013563512361466325;you
13;156.5;136.5;0.8;0.028003848574126605;0.031784039172983176;0.02690751412727584;didn't
14;38.3;38.3;0.2;0.007188119475693744;0.00973958845053681;0.006363636363636363;know
15;250.0;186.6;1.1;0.03977797146899172;0.042499224242803425;0.03629444899484198;before
16;68.5;53.5;0.5;0.013365065479799442;0.013617018910753495;0.017617197617197617;you
17;109.9;103.2;0.8;0.020488620171208123;0.024163545998952776;0.028254315474077186;lived
18;164.4;152.7;0.8;0.027060666696249867;0.034054140457671675;0.0275422055228368;through
19;92.7;92.7;0.5;0.019004703202571496;0.023228504489577268;0.018061360281121992;it.
20;150.0;150.0;0.7;0.023886716818421815;0.032566088361140354;0.023877211096972807;Honor
21;193.4;163.5;0.9;0.030704771845707697;0.0382392784416194;0.028171633264422236;your
22;85.0;85.0;0.5;0.015450693628298933;0.02060979614418752;0.019144880174291938;path.
23;172.3;127.4;0.8;0.02589619790753266;0.028403925012156616;0.025263281453631402;Trust
24;201.6;163.3;1.0;0.03484929547660488;0.038150946980531786;0.03596036144099272;your
25;247.4;162.4;1.2;0.03988935368514387;0.03721369743888193;0.04076067993166115;journey.
26;267.5;152.4;1.5;0.040365831157118864;0.034300992061061485;0.04838553700773775;Learn,
27;269.8;168.3;1.3;0.043250330866319055;0.03834896721399217;0.04113302301609332;grow,
28;185.0;135.0;0.9;0.02954585887378961;0.030521907673211734;0.032531057250818965;evolve,
29;311.7;175.1;1.5;0.04744735043866696;0.040237322291592256;0.04717071524413549;"become."""
30;16.7;16.7;0.1;0.001645320197044335;0.0032333010648596325;0.0022727272727272726;It
31;188.3;188.3;0.5;0.02926178429650812;0.04161755503971516;0.017582122033341547;is
32;420.6;195.7;1.9;0.07136941184154233;0.04651675190755749;0.06664733684772983;attributed
33;78.4;78.4;0.3;0.010275093942473373;0.01763278773610489;0.00887841832963784;to
34;208.4;132.6;1.1;0.032857776188911045;0.03254963154923059;0.03792801323601024;someone
35;281.7;165.8;1.3;0.04751196258421516;0.03972210301445882;0.04137451054549177;named
36;369.5;124.5;1.4;0.05532129503504929;0.03086271018169165;0.04332287065023638;Cinda
37;451.8;130.9;1.7;0.06510976126358688;0.03252713714850752;0.050811463192163085;Crawford.
