number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;59.9;59.9;0.3;0.005985789868416881;0.008150365252538427;0.009102082128397918;The
1;194.9;169.9;0.9;0.016750038876380706;0.020743737724598588;0.01674676987594289;image
2;57.5;57.5;0.2;0.010460440696159673;0.013111442399101201;0.008577263444520082;is
3;31.7;31.7;0.2;0.001501756455059108;0.0022311079272938497;0.0021217427129467505;a
4;340.9;164.3;1.6;0.029205716117828812;0.01979553029550318;0.03168653791798697;collage
5;88.3;88.3;0.4;0.012962941627279376;0.016016492298822453;0.011538188336288927;of
6;202.5;145.9;0.6;0.010288409660266779;0.011756821613276802;0.006484459590946581;six
7;452.5;216.7;2.0;0.044600675244430635;0.028735818077516212;0.03765996618500252;different
8;268.8;138.1;1.3;0.016376046742288743;0.01226825855775937;0.016436136434934086;shots
9;481.6;156.5;2.0;0.03181634255478889;0.0195938840865787;0.029204171411223397;featuring
10;25.0;25.0;0.1;0.0006772131325170658;0.0013740038472107722;0.0006578947368421052;a
11;483.0;187.3;2.0;0.033767194561914605;0.02451829987010625;0.03023990331398401;skateboarder
12;263.6;178.5;1.2;0.025689643558442353;0.025132447467731234;0.02252017055385148;performing
13;154.1;154.1;0.6;0.009378322825701845;0.012777313221238165;0.008000477897582736;various
14;161.6;128.3;1.0;0.015451514079947642;0.0169549084393997;0.0197989561888015;tricks
15;21.6;21.6;0.2;0.0008947268391713264;0.0014322797214098358;0.0020092460881934566;on
16;20.0;20.0;0.1;0.0070003500175008756;0.008305647840531562;0.007692307692307693;a
17;271.9;141.0;1.5;0.016954973773184067;0.01171354008151078;0.02020111135648256;skateboard.
18;33.3;33.3;0.2;0.001559021039059674;0.002356291503330803;0.0021032310505994718;The
19;315.1;194.2;1.6;0.016565184725114795;0.015971645070644074;0.01850199098550568;skateboarder
20;21.6;21.6;0.1;0.0005851121464947449;0.0011871393239901071;0.0006578947368421052;is
21;354.1;251.6;1.3;0.018391383771754012;0.020475440224818585;0.014818600791023234;captured
22;16.6;16.6;0.1;0.0004496695199913317;0.0009123385545479528;0.0006578947368421052;in
23;316.9;203.5;1.3;0.017114463211935542;0.01724197036062794;0.01485769188158149;different
24;254.1;162.4;1.2;0.013434178144635068;0.013372275089537724;0.015488754436005257;positions
25;15.9;15.9;0.1;0.0010760693015701137;0.0013570026457284288;0.0013698630136986301;and
26;298.5;226.8;1.1;0.01588828312873502;0.018704027891791646;0.013314841392526994;stages
27;41.7;41.7;0.2;0.0022996054585233535;0.003006614199542828;0.0027799227799227798;of
28;132.4;116.6;0.7;0.007368161007306059;0.008928312031279211;0.009136709624938833;the
29;164.0;164.0;0.7;0.01041572411829787;0.013548641993326681;0.009877309205896034;tricks,
30;400.0;207.5;1.7;0.020866606670089164;0.016340365440717056;0.01993861270913574;showcasing
31;127.4;101.6;0.6;0.005721643034535975;0.00677607967593343;0.006503224396796824;their
32;110.1;110.1;0.4;0.006333139307657146;0.00909135456824955;0.005068114883884107;skills
33;200.9;155.0;0.7;0.009786108167292381;0.011750630813827326;0.007103263237230433;and
34;108.2;89.9;0.6;0.008238002073389344;0.007959267430203584;0.009177314507045498;the
35;316.5;149.2;1.6;0.013967239752495997;0.011815683461006695;0.015597312672689694;progression
36;18.3;18.3;0.1;0.0004957200130024922;0.0010057708161582853;0.0006578947368421052;of
37;231.7;159.2;1.0;0.011101144524125089;0.011678916701928325;0.01131694484865492;the
38;278.4;141.7;1.0;0.011923328400467418;0.010977450312929104;0.010463384101261122;stunts.
39;111.6;88.3;0.4;0.004121051559613641;0.005648231244546527;0.003724154135338346;In
40;164.4;127.6;0.7;0.008714079215514365;0.010498413669235953;0.0078124757861397455;each
41;147.5;110.8;0.6;0.005878268876124797;0.007605978718819401;0.005673839290194702;of
42;163.3;88.3;0.8;0.00829435826043124;0.0077309874918384865;0.009352173005253312;the
43;125.0;125.0;0.6;0.008873076405625655;0.011420948542405735;0.008000477897582736;six
44;252.4;167.4;1.0;0.011303705304089586;0.01261091036655001;0.010463384101261122;shots,
45;100.0;78.3;0.4;0.005061671184802085;0.005534303779864192;0.004112477138792928;the
46;308.3;205.0;1.5;0.016965210185347628;0.016349685850509818;0.01823760665504844;skateboarder
47;93.3;93.3;0.3;0.0042479848432459225;0.00620195339520486;0.003550314141518179;is
48;297.7;242.6;1.2;0.017667793677344213;0.020677319790081482;0.014293782107145398;wearing
49;30.8;30.8;0.1;0.0015385383885308957;0.0020062532569046377;0.0014285714285714286;a
50;316.7;229.9;1.1;0.015603169032647104;0.01810331171982436;0.013408826354933009;black
51;199.9;106.6;1.1;0.010289835193838925;0.008310099693371042;0.0133235559826543;shirt,
52;126.6;65.8;0.6;0.0055048871778050935;0.004783039029622585;0.00532200808167273;and
53;199.2;119.2;0.8;0.010018749467959769;0.010050102135979386;0.009113314996998752;the
54;417.8;171.6;2.2;0.018829023085782482;0.013687793424338363;0.022635958497159187;skateboard
55;29.2;29.2;0.2;0.0011728140691308043;0.0017748080726413423;0.0020864661654135335;is
56;229.0;174.1;1.0;0.011522289299959501;0.013554521398203154;0.010656021087562492;visible
57;76.7;60.0;0.3;0.0021666166570814957;0.003350501105352531;0.002161654135338346;in
58;330.0;183.4;1.2;0.015256911980483845;0.01443439956096249;0.012234148124150204;various
59;398.6;173.5;1.8;0.019024293541885534;0.014393387636551739;0.019505892859690475;positions
60;345.0;213.3;1.5;0.015462144567530301;0.01515309635367997;0.016015337824063704;throughout
