number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;78.3;78.3;0.4;0.005164877901300876;0.006514684921250224;0.0049527237539812715;man
2;69.1;60.8;0.4;0.002879883206565236;0.0034295296597953973;0.003615520282186949;in
3;66.7;66.7;0.4;0.003475338881832198;0.0059126393420530715;0.004222661107453734;the
4;204.0;164.9;1.1;0.012039676943094244;0.013534034838331285;0.012887079780587396;image
5;23.4;23.4;0.1;0.0007464829170255526;0.0011754659165117798;0.0007936507936507937;is
6;391.1;170.0;1.9;0.02061927304029187;0.014154375260386733;0.0212016086863319;snowboarding
7;213.2;128.3;1.0;0.012991833998893648;0.010184815083633263;0.011254387685067164;down
8;15.0;15.0;0.1;0.0006876633200385092;0.001148721090519222;0.0010638297872340426;a
9;731.7;195.9;3.0;0.038429394714038376;0.014320195758885563;0.0329874399327827;snow-covered
10;314.1;90.8;1.2;0.014430813641517742;0.0059240665335033625;0.012757244047062532;slope,
11;216.6;156.7;0.9;0.01041504038036589;0.011358965766527417;0.009406455601330141;holding
12;30.0;30.0;0.1;0.0022937533450569617;0.0030854674483184203;0.0013333333333333335;a
13;204.9;135.0;0.9;0.009295836675715994;0.009103244344395344;0.008405074813676965;large
14;304.2;177.5;1.0;0.013937702342983558;0.012070259946206344;0.010553021652952244;red
15;169.3;126.0;0.9;0.009772945062634713;0.00975683396641112;0.010286938921529773;axe
16;174.1;157.5;0.6;0.009061549720163768;0.011306226425360378;0.006655883347211787;or
17;107.6;68.4;0.3;0.0035555837384017887;0.003646111362003112;0.0023809523809523807;a
18;329.1;190.8;1.3;0.01671116884228799;0.015532731271546984;0.013473656573587164;long
19;122.3;93.9;0.7;0.005620239809422884;0.006190097243350255;0.00771971313444583;stick.
20;56.7;56.7;0.2;0.00199242487189285;0.0031618772728557914;0.0015873015873015873;He
21;98.3;98.3;0.3;0.004055651124390182;0.0060825967278581115;0.002913174447097751;is
22;230.7;144.1;1.3;0.01336482573191194;0.010740668100459302;0.015251632447392822;wearing
23;108.4;108.4;0.6;0.005260924478912294;0.007964562945988922;0.006342184760900692;a
24;272.6;178.4;1.2;0.01314405804766377;0.01304410444912007;0.012656128180052994;plaid
25;299.7;195.7;1.4;0.014291201509720425;0.014704756270591724;0.014946873101691512;shirt
26;130.9;110.9;0.6;0.006670715859567525;0.009044204581363303;0.006362454613508638;and
27;425.2;223.5;1.7;0.02104908742075378;0.017301936915209898;0.01869447648558208;appears
28;45.1;45.1;0.3;0.0025892428456056977;0.004375266393343074;0.003417571283832682;to
29;218.3;116.6;0.9;0.009681719910623767;0.00916730550768073;0.009169191407544927;be
30;370.0;188.2;1.5;0.018134331393884283;0.014107103571141144;0.015717274155222404;enjoying
31;209.1;114.1;0.8;0.008855599566729655;0.00939191911149847;0.007347540786225995;his
32;252.5;205.8;1.1;0.012140542254878784;0.015084725076792363;0.011616772925559777;time
33;91.7;55.0;0.5;0.0054169651082899865;0.005487763534973573;0.005831408561237508;on
34;255.1;155.0;1.1;0.01209726281375254;0.012502336995528584;0.011482015416123422;the
35;385.3;191.0;1.7;0.019490372788249343;0.014929795438619886;0.018241589606116528;snowy
36;206.7;145.8;1.0;0.010288827871822202;0.01029918147661866;0.01039433895591203;hill.
37;33.4;33.4;0.2;0.0023821810494936853;0.002967900353316367;0.0024885660478880817;It
38;200.0;180.0;0.8;0.009853900274613504;0.012987402353340663;0.008648737824523032;is
39;294.1;206.8;1.3;0.01493504007742404;0.014811013489915283;0.013676555797450904;not
40;300.8;192.5;1.7;0.015525809425390913;0.015303843137791675;0.018697639408200167;common
41;209.3;130.9;0.9;0.010444546002242065;0.011042924618225373;0.009141335251228466;for
42;407.8;157.5;2.5;0.02029631957423614;0.01314615234786876;0.02620761822770052;snowboarders
43;79.1;79.1;0.4;0.0033770767098873695;0.006248105348036969;0.0037628444963625314;to
44;252.5;205.8;1.0;0.013226253856121;0.014656989960048628;0.01189014661012006;carry
45;0.0;0.0;0.0;0.0;0.0;0.0;a
46;222.2;177.3;0.9;0.009702967607477667;0.011966625526857;0.009085315995614476;large
47;103.3;103.3;0.6;0.00501090322320632;0.007370808557361173;0.006000244832841209;axe
48;76.8;76.8;0.2;0.0028556297022503617;0.004860217011622029;0.001678606545863183;or
49;199.2;177.5;0.9;0.009931268077102295;0.012562368808223898;0.0097591281849699;stick
50;185.7;155.7;1.0;0.008618058192309961;0.011228226296464913;0.009842522484642669;while
51;423.3;189.9;2.1;0.020211286350252402;0.014743785022696933;0.02155465524535157;snowboarding,
52;105.2;86.8;0.5;0.004772927417616465;0.007188512992015228;0.004929418272128429;so
53;185.8;128.4;0.9;0.008925464301337848;0.009117882728356093;0.009171581764827103;this
54;293.2;196.6;1.3;0.01523975531811227;0.015484498271281432;0.013823349269714968;unusual
55;623.2;243.3;2.8;0.03051284853737605;0.01894568998245395;0.029405006854179416;combination
56;61.7;61.7;0.4;0.00265173143322588;0.005105347427926283;0.0037628444963625314;of
57;379.4;192.7;2.0;0.02015559156004735;0.015167880452203278;0.021947873655740566;snowboarding
58;67.5;34.2;0.3;0.0023558821201891066;0.001996390391461957;0.002563562298075572;and
59;240.8;192.5;1.2;0.012249569733631251;0.01383306305198563;0.013727888080308465;carrying
60;43.3;43.3;0.2;0.0016141645472873048;0.0026151228730521415;0.0018574805808848362;a
61;167.5;142.5;0.8;0.007804894657891725;0.009772005301196932;0.008297967073825862;large
62;113.3;113.3;0.7;0.004986989760486166;0.008195221478080541;0.007020652996106515;tool
63;184.9;171.5;0.9;0.009095890339214933;0.01208108829516098;0.0094531018196215;might
64;47.4;47.4;0.3;0.00257593040419736;0.0031399283592757226;0.0037231339491226494;be
65;23.3;23.3;0.1;0.000743292819089546;0.001170442557894208;0.0007936507936507937;a
66;181.6;156.6;0.9;0.009904878894858766;0.0119608107279927;0.009870172254227923;unique
67;214.2;145.8;1.1;0.009841555905196957;0.01112939297887123;0.010727478236855058;aspect
68;126.8;83.5;0.5;0.006829075095341393;0.0069061220572875755;0.006040863914251096;of
69;160.1;77.4;0.7;0.00634254722519981;0.005825884249769483;0.00665146589609295;this
70;328.7;205.4;1.6;0.017287750999283646;0.015308065775444902;0.017859388934773044;particular
71;160.6;142.3;0.9;0.008102981325284362;0.01021938615221131;0.009814683740525455;scene.
72;20.0;20.0;0.1;0.000709471443774388;0.0012426219322771047;0.0008849557522123894;It
73;201.7;158.4;0.9;0.009398728473667864;0.011011615389412033;0.00945319978838061;could
74;91.6;91.6;0.5;0.004535926437955274;0.007118177960279694;0.005286490894687777;be
75;111.7;90.0;0.8;0.005552520950102956;0.006930997165660338;0.009089490772401763;that
76;184.8;130.7;0.6;0.00849045433318986;0.008793769411231792;0.006699324425313126;the
77;103.4;88.4;0.5;0.0050406107584766695;0.006285523204645686;0.005242441410955566;man
78;73.4;61.7;0.5;0.003915919053640296;0.004684858322769757;0.005103174603174603;is
79;285.5;139.0;1.6;0.01406143013688684;0.010465003202660231;0.017343310393736305;participating
80;140.8;84.1;0.4;0.005568154246502734;0.004893586618341718;0.0038062661203312684;in
81;165.9;165.9;0.7;0.00935976680117696;0.01236565816094164;0.008136077194662271;some
82;105.1;105.1;0.6;0.005234470254003255;0.007553923316788605;0.0062697483789405;kind
83;0.0;0.0;0.0;0.0;0.0;0.0;of
84;225.9;162.5;1.0;0.01185891870540199;0.01235096365357266;0.011068151145267451;special
85;160.1;136.8;0.8;0.006983197876456425;0.009061867844531977;0.007972907972171015;event
86;45.1;45.1;0.2;0.0025222213272073;0.0034303682528035602;0.002273844641101278;or
87;271.9;223.5;1.3;0.014135970317924828;0.017239074200510813;0.014117936605093109;demonstration,
88;0.0;0.0;0.0;0.0;0.0;0.0;or
89;269.1;212.4;1.3;0.0138221022848812;0.01612763441776429;0.013847757611509862;perhaps
90;147.5;75.8;0.8;0.007109603029078282;0.006177474008133201;0.008077536390900445;he
91;53.3;53.3;0.2;0.0021713037001373954;0.003221240745862007;0.002119523653446957;is
92;250.1;175.1;1.1;0.013332297998614562;0.014296800230945294;0.01150215203593235;using
93;139.7;125.9;0.8;0.006872155211150264;0.009476150139975744;0.00842642271140004;the
94;237.5;116.6;1.4;0.01085830225353556;0.008846014437810051;0.01423761104968344;large
95;167.6;142.6;0.6;0.00903313657435632;0.010342499233994436;0.006385704353628538;red
96;66.7;66.7;0.2;0.005147973204916216;0.006487042380994254;0.0027222222222222222;axe
97;33.4;33.4;0.2;0.0011885310698848653;0.0018879358458530142;0.0015873015873015873;for
98;27.6;27.6;0.1;0.0009790705924086556;0.0017148182665424044;0.0008849557522123894;a
99;172.6;137.6;0.9;0.010338302024480207;0.010599902164828454;0.010865759890421664;specific
100;162.3;132.3;0.8;0.008181809766813937;0.009639004951751082;0.008389272032387457;purpose,
101;121.8;96.8;0.7;0.005911836505135758;0.007100461033805477;0.007191226950401998;such
102;31.7;31.7;0.1;0.0014532618163480495;0.002427630571297289;0.0010638297872340426;as
103;220.0;195.0;1.0;0.011469227029828877;0.013940597119427528;0.011326215661396483;clearing
104;163.4;133.4;0.8;0.008610643383589328;0.010162366284001995;0.008612129360195389;snow
