number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;45.0;45.0;0.2;0.005551089425893175;0.009874243004845485;0.005077658303464755;The
1;274.3;185.9;1.5;0.04242040800176325;0.03863504875723701;0.04635344479346214;website
2;296.6;134.9;1.6;0.04039809507224463;0.026844773283417972;0.04220962564964299;mentioned
3;40.0;40.0;0.2;0.009717556906087669;0.010658125461262396;0.008333333333333335;in
4;124.2;41.7;0.8;0.015610866888433392;0.008533406835748679;0.016515780414201826;the
5;252.4;202.4;1.2;0.041408428384730044;0.040685859160748156;0.036017757089353376;image
6;43.3;43.3;0.2;0.005979779700546424;0.008144839732031025;0.004920634920634921;is
7;251.7;205.0;1.1;0.03964174496226234;0.04311401874635344;0.0333969986112095;"""Google""."
8;25.9;25.9;0.2;0.0046462473921965305;0.006357166329854813;0.005857385398981324;It
9;298.5;217.6;1.4;0.04800450970387313;0.04565110132364535;0.043074417966048203;appears
10;20.9;20.9;0.2;0.0035486285810023984;0.004744734551718804;0.006132756132756133;to
11;135.9;79.2;0.7;0.018856908201338164;0.016195214559843678;0.0193315850825875;be
12;52.5;52.5;0.2;0.005297485680053883;0.008286874826646225;0.004218880534670008;a
13;303.1;179.8;1.4;0.04251509699193758;0.037693816869495876;0.03678538576219463;search
14;239.1;147.5;1.5;0.03551181553027134;0.030677505928209885;0.04184303649246033;engine,
15;95.9;72.5;0.5;0.014290055964887338;0.014530228691358444;0.01413951545530493;and
16;111.6;111.6;0.6;0.019497955248260222;0.02461845977627667;0.018663255651660087;it
17;155.0;130.0;0.7;0.021183452799808895;0.022123191688082144;0.02067694089115178;has
18;61.7;35.0;0.3;0.012717872166622249;0.009593374843678443;0.010997067448680353;an
19;239.3;167.6;1.3;0.03604564672531648;0.03334494038391312;0.04089673533194828;interesting
20;255.9;123.4;1.1;0.029967235017212063;0.02412101707833911;0.027916504446504807;photo
21;114.0;65.7;0.8;0.01712506025386231;0.015365383485282208;0.02147325792487083;of
22;68.2;68.2;0.3;0.012846612856281728;0.014489624081417166;0.011104594330400782;a
23;139.3;116.0;0.6;0.013145652808154763;0.018142637185779704;0.0132760502644547;girl
24;362.5;190.9;1.5;0.03384375353503003;0.03184669396142441;0.035546062211886;standing
25;219.2;174.2;1.0;0.028727165553872575;0.033138398113548705;0.029466457127476524;next
26;74.1;74.1;0.4;0.012239056592141688;0.01573768489386041;0.013260415707224218;to
27;20.0;20.0;0.1;0.005431830526887562;0.006220839813374806;0.004545454545454545;a
28;263.3;160.1;1.3;0.029220928351054786;0.029104561570824965;0.032567779097779456;flower
29;119.2;95.9;0.6;0.01480215756834763;0.01962753411580364;0.018148078820693782;with
30;98.3;98.3;0.5;0.01373065127233456;0.017056821127725757;0.01411780110620554;a
31;158.3;76.6;0.7;0.0127480784731669;0.013289758955511547;0.014348175020789982;blue
32;176.6;121.5;0.8;0.020882993532265647;0.022928665373672212;0.02308605507445951;sky
33;218.3;171.6;0.9;0.03814998145023352;0.03254790081334118;0.028393895382299816;behind
34;122.5;74.2;0.5;0.012812334897793019;0.014189642791890736;0.012922584238373714;her.
35;200.9;107.5;0.8;0.020495762034589547;0.017773384497853477;0.020213714648927593;There
36;156.6;156.6;0.8;0.027054253449315037;0.032188082480095435;0.02699658898499342;are
37;145.1;78.4;0.7;0.016712515178626826;0.01688502771029075;0.01870199692780338;also
38;261.8;171.7;1.2;0.03244097018224978;0.033002389039497364;0.03192804845804882;words
39;139.2;115.0;0.8;0.020475282446371448;0.02110456573242126;0.023344521463944938;written
40;0.0;0.0;0.0;0.0;0.0;0.0;on
41;171.0;119.3;0.8;0.019407782817100882;0.020575103550018004;0.020224972106993564;the
42;87.7;87.7;0.6;0.014710319361210195;0.017503258548460833;0.019819555492170453;page
43;120.1;78.4;0.7;0.015557146972660276;0.014761952990317975;0.0183948346042411;that
44;199.2;115.1;0.8;0.025124935568997413;0.02054244822320649;0.02066217622840821;mention
45;141.7;108.4;0.7;0.023062427407737444;0.02325684208325902;0.0183948346042411;Google
46;41.6;41.6;0.2;0.004656913180438869;0.0063778751842966525;0.0048131080389144905;as
47;170.8;164.2;0.8;0.021784554384534385;0.027914981844118565;0.020890287878692314;well.
