number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;16.6;16.6;0.1;0.0025467934949370973;0.0038976285513031227;0.003125;The
1;324.8;191.6;1.5;0.06693540057233416;0.06020915868880607;0.06442847046570452;quote
2;33.3;33.3;0.2;0.010011718167618564;0.011413482001601494;0.012237762237762238;on
3;161.8;131.8;0.9;0.038245632628680894;0.0403722417889093;0.04399994951856654;the
4;324.9;126.6;1.6;0.045339192433104455;0.03891103627636551;0.057300159946436544;image
5;15.0;15.0;0.1;0.005736137667304015;0.006527415143603134;0.007142857142857143;is:
6;210.8;114.1;0.9;0.03080778217188554;0.032624811710367074;0.03217010383233788;"""My"
7;314.2;185.0;1.3;0.06059009439207572;0.05745877600439244;0.05695324622186324;goal
8;110.7;94.1;0.5;0.02744466091137173;0.030049319733042958;0.022764934533551558;is
9;100.1;75.1;0.6;0.016071403739781755;0.01954323375473985;0.021769267966076478;not
10;131.1;86.0;0.6;0.022133971503323375;0.021630661023728556;0.02294496726677578;to
11;105.0;105.0;0.6;0.030606964800803476;0.03544284382684622;0.03315122377622377;be
12;189.5;144.4;1.1;0.04511740033399054;0.04895464711078174;0.05242174049354901;better
13;174.9;141.6;0.7;0.031668924706255;0.0404535794329587;0.0316110883797054;than
14;373.2;226.5;1.4;0.06208237814264983;0.0684278308628251;0.059057378791421346;anyone
15;195.0;126.7;1.1;0.04518231176222704;0.04312064860129068;0.05570324622186325;else,
16;44.3;28.4;0.2;0.006796563362994784;0.006668231979337873;0.00625;but
17;132.5;116.7;0.6;0.023891594320425757;0.03309579223578314;0.021769267966076478;to
18;161.7;123.4;0.9;0.03657457702208268;0.03866064791506022;0.042681055646481184;be
19;283.2;156.6;1.3;0.06004650476879007;0.0527798744939799;0.05964555391417094;better
20;256.7;163.3;0.9;0.045090153561393655;0.047317381149633256;0.04239696473739027;than
21;101.7;101.7;0.4;0.0169617443033873;0.025482709331335007;0.016241670563479076;|
22;330.3;212.0;1.5;0.08780132700754535;0.07663599577928419;0.07975565657746508;used
23;10.8;10.8;0.1;0.003748698368622006;0.0038365896980461812;0.007692307692307693;to
24;169.9;153.2;0.8;0.05043595704859581;0.05319838072393825;0.047436938061938064;"be."""
25;0.0;0.0;0.0;0.0;0.0;0.0;-
26;253.4;146.7;1.2;0.0718654205864586;0.05378046870032706;0.06700174825174825;Wayne
27;166.7;125.0;0.5;0.056266692221360805;0.049506613481712945;0.032347439794248305;Dyer
