number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;33.3;33.3;0.2;0.0023580559292140897;0.0028698738920367784;0.0034493012191495684;The
1;145.0;135.0;0.8;0.015530258541277774;0.01858662402593605;0.017769408176743003;man
2;40.0;40.0;0.2;0.0031832700775078207;0.004154895835847652;0.003269537480063796;is
3;155.0;141.7;1.0;0.014069340726138616;0.01672498404162037;0.021124542644390995;performing
4;21.6;21.6;0.1;0.0013925601186254915;0.0016348773841961851;0.001694915254237288;a
5;292.4;169.9;1.5;0.022262977276789046;0.016795645848385322;0.025820505003818727;skateboarding
6;212.5;185.0;1.0;0.020922562279649497;0.02384527481640893;0.021082391812766478;trick
7;385.7;185.7;1.8;0.028817374376791088;0.01971870976115913;0.028767463793442687;known
8;163.1;88.3;0.9;0.011341382642672579;0.009385436093942157;0.013247892458418776;as
9;104.9;86.6;0.4;0.006996645902725131;0.008351367270122173;0.006089743589743591;an
10;623.0;204.9;2.6;0.06206347338758709;0.02722904495061814;0.0545610309161802;"""ollie."""
11;93.5;93.5;0.5;0.0067772114314964245;0.008914829542947936;0.0076330905936169095;This
12;77.4;77.4;0.4;0.010045711972702851;0.01226476288158535;0.011354895104895105;is
13;110.1;110.1;0.4;0.007411766502250064;0.009821530261796699;0.006365967885816236;a
14;316.4;234.9;1.5;0.029361998302791986;0.02846982169015244;0.030569255732721103;fundamental
15;380.7;244.2;1.8;0.041338971934815415;0.03716836721556044;0.035696096044331854;skateboarding
16;110.9;90.0;0.6;0.009135782682215508;0.008672168248988444;0.010525871532002077;trick
17;217.7;174.3;1.0;0.01577589299363951;0.01672900138837205;0.01612671805390123;where
18;146.1;122.7;0.8;0.015962077024261098;0.01833765168574675;0.01739618766603602;the
19;227.6;143.3;1.1;0.017162865059213373;0.013554353749614658;0.01883880859493914;rider
20;165.9;140.9;0.8;0.013347699640276756;0.015316095737539562;0.013851659258994087;and
21;165.2;121.0;0.9;0.011114990548303073;0.011195055631554016;0.013964406681063541;board
22;250.9;224.2;1.0;0.020086708477993938;0.023220603814422897;0.016585535552192412;leap
23;183.4;161.7;0.8;0.013814541273712072;0.015921220248655207;0.012703490012812046;into
24;90.0;90.0;0.4;0.006499068112029618;0.00922484066351803;0.005861528822055138;the
25;65.1;65.1;0.4;0.005256073637730156;0.006670369305569515;0.006673270232592267;air
26;330.2;210.1;1.2;0.02635020530696967;0.022120720071248285;0.02066754727169061;without
27;121.6;121.6;0.6;0.013566914941895112;0.01704353138987097;0.014488262258110608;the
28;178.3;178.3;0.7;0.01338542412263757;0.017301049804079156;0.011607180573837434;use
29;50.0;50.0;0.3;0.004776829242870607;0.006011748224285822;0.005386280386280386;of
30;66.7;66.7;0.3;0.004396436341487205;0.006321934041435465;0.004431818181818182;the
31;236.6;198.3;1.0;0.01930769862928463;0.021079523441141425;0.01643402040067726;rider's
32;201.7;153.4;0.8;0.015074314630939278;0.014823042722097144;0.013328012893465472;hands.
33;102.5;102.5;0.4;0.00910783687411714;0.011586213314222526;0.007582205029013539;The
34;195.1;136.7;0.8;0.01352029174398792;0.012197229610204207;0.01199669680601884;trick
35;63.4;63.4;0.3;0.013387143701076808;0.015580020177145668;0.011067053513862024;is
36;259.9;208.2;1.2;0.026000801417800735;0.02816171939727404;0.02441448292061347;executed
37;7.5;7.5;0.1;0.0004194865484646792;0.0006050826946349334;0.00125;by
38;459.9;176.7;2.1;0.04094000955792522;0.020020649174690153;0.04381520766957402;snapping
39;109.2;85.1;0.7;0.008014427005644307;0.00888439750984087;0.010243506493506494;the
40;216.8;193.4;0.9;0.01663697523619762;0.019204283994428424;0.015070384037040896;tail
41;102.6;102.6;0.5;0.008139664441857996;0.010946904448695408;0.00798274094326726;of
42;41.6;41.6;0.2;0.0031602771935430375;0.0036029778572975076;0.003617992177314211;the
43;254.9;175.7;1.4;0.02104907417187882;0.018804028818320762;0.02379664238116038;skateboard
44;201.8;176.8;0.9;0.022921371613864087;0.025872406214716027;0.020279091475899985;down
45;135.0;115.0;0.7;0.00941007509259512;0.010343283432319706;0.010430762740084774;while
46;330.7;224.2;1.5;0.02533932797578391;0.022616245807686574;0.02436801013027122;jumping,
47;203.4;193.4;0.8;0.01547281240353153;0.018707880825533565;0.01318185589851276;which
48;186.7;150.8;0.9;0.014199785338480698;0.015261258510278852;0.015042188548319093;causes
49;104.1;104.1;0.5;0.008271109996746772;0.010424468492885064;0.008078005847854198;the
