number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;356.6;155.0;1.6;0.013675070986063506;0.011594313134947852;0.015455121954317658;image
2;276.8;157.6;1.4;0.013650568024985479;0.012180568702277643;0.01385460949989099;features
3;60.1;60.1;0.3;0.002421953546454215;0.0031708907304979993;0.0027377617837466843;a
4;369.3;220.0;1.6;0.01424826402136829;0.013932275862807103;0.014344637724604203;dining
5;211.8;165.1;1.0;0.010515359027872208;0.012157941340575946;0.01029559685821706;table
6;184.8;169.8;0.9;0.008639212635329095;0.01119973738475593;0.008697904696283888;with
7;38.3;38.3;0.2;0.0019488170598646291;0.0027957831740338;0.0018835019183815836;a
8;276.5;208.2;1.2;0.013157658853079481;0.013530087202669955;0.013289583006312097;plate
9;109.1;27.5;0.6;0.001680703760457307;0.0012821174450324917;0.0024325753569539926;of
10;234.9;189.9;1.0;0.009493290179255955;0.011883258482976288;0.00901890661466547;food,
11;243.3;190.0;1.2;0.011036738130555057;0.01328950652396641;0.01225705041884701;including
12;30.0;30.0;0.1;0.001454474934548628;0.0018505952748133984;0.0012345679012345679;a
13;302.5;212.4;1.0;0.01078091731302102;0.012524835168424448;0.0099586527303784;variety
14;26.7;26.7;0.1;0.001294482691748279;0.0016470297945839246;0.0012345679012345679;of
15;267.5;137.4;1.2;0.0115245953932552;0.00887883597540667;0.010809622061294896;snacks
16;251.6;163.3;0.8;0.009352295868559148;0.009827534894648894;0.007299886603274118;and
17;160.0;140.0;0.7;0.006417614839875731;0.008682134127509912;0.006465933812641435;a
18;212.5;148.3;0.9;0.008211120634838493;0.009820960657664031;0.007252659493227093;can
19;108.5;98.5;0.5;0.005270181264636329;0.005982823366414784;0.005533250958201545;of
20;191.7;160.0;0.9;0.009693644914871031;0.011651511097515988;0.009602726265471623;soda.
21;112.5;92.5;0.8;0.004993993713255332;0.006469117644882089;0.00799719916974845;The
22;261.8;185.1;1.1;0.01103135443070084;0.013658705967977799;0.009137740138388382;plate
23;93.4;41.6;0.5;0.0018420181189185412;0.001985112935225971;0.0022707147375079064;is
24;494.2;118.3;2.3;0.02063438724996759;0.009916968835239813;0.02103788223046891;placed
25;84.0;84.0;0.3;0.0023845705765598584;0.0038196595160689866;0.0025529728020240354;on
26;110.1;100.1;0.6;0.005567905392666131;0.007040510652534021;0.006632005291960781;a
27;204.2;150.9;1.1;0.010519311203324331;0.010660667040883167;0.011891442677962546;table
28;233.1;103.2;1.1;0.008603394583990532;0.006341423542984366;0.009065623209679212;with
29;40.0;40.0;0.2;0.0011006484737203237;0.0019941577252455176;0.0011422527763088313;a
30;497.5;138.3;2.3;0.01897164425473366;0.010077964474617222;0.02034032331194348;colorful
31;268.0;127.4;1.6;0.011450121697829278;0.009724648198069195;0.014786959919734055;cloth,
32;321.0;196.1;1.3;0.01834136834190816;0.013955815179149992;0.014725618280217626;adding
33;31.7;31.7;0.2;0.0012985370366030012;0.0021506330106466766;0.001673931996512642;a
34;215.9;155.9;1.0;0.009728781030596814;0.01187023831008105;0.00988227981490974;touch
35;111.7;85.0;0.6;0.005689188907286589;0.006650846815806298;0.005974193780259326;of
36;310.7;165.1;1.4;0.015131074821316051;0.011701708850214812;0.01385667041904653;elegance
37;118.3;73.3;0.5;0.00591683799568148;0.005047128370119109;0.0053991383528457036;to
38;149.1;92.4;0.8;0.005630035386161306;0.006726733417462355;0.006518003719230556;the
39;214.2;114.2;0.9;0.009044524006496068;0.008169266256942474;0.008838087855503654;scene.
40;187.3;162.3;0.7;0.008109537394548344;0.010887940572397092;0.006853234585770721;There
41;200.0;140.0;1.0;0.011412897200469594;0.01139116228579259;0.010936028956982492;are
42;274.0;161.7;1.6;0.015309563622353565;0.01191905143667685;0.018421697249388375;several
43;387.3;280.0;1.5;0.01949577322906124;0.01967974572125037;0.016649964139827063;carrots
44;531.2;191.6;2.6;0.026378210338377013;0.015131709204014215;0.027507367481187633;scattered
45;291.6;216.6;1.0;0.01243413664628779;0.01313451087153249;0.01005474203575817;across
46;154.3;131.0;0.7;0.006336055721956058;0.00863760209175365;0.006281144830918786;the
47;230.0;180.1;1.0;0.011246015226149273;0.013088620279939869;0.010297175584996767;plate,
48;430.5;355.6;1.1;0.018312390538655243;0.018647133197929676;0.01065777953013413;with
49;278.3;149.1;1.2;0.009278338563244438;0.009480302086431176;0.009908562373382186;some
50;58.3;58.3;0.4;0.0025919151289992308;0.0037941671711564503;0.0031864747204056187;of
51;341.0;197.7;1.4;0.01252883452979794;0.01294387170398065;0.013437652810648428;them
52;356.7;234.9;1.3;0.018191525899350396;0.01755028156140185;0.014345146381666249;placed
53;298.2;194.1;1.4;0.013095980694805479;0.012975548873272052;0.013732822254027107;closer
54;116.7;93.3;0.6;0.0045159754884443945;0.005637864102632268;0.005672621348419894;to
55;84.9;84.9;0.4;0.0034330764360905597;0.005419772529349786;0.0034739962845229282;the
56;283.7;202.0;1.2;0.012106480003045882;0.01416720797911127;0.01122827971265695;edge
57;173.3;146.6;0.7;0.00663881053287505;0.008576990282948798;0.006677082461290083;and
58;251.6;214.1;1.1;0.01145469350363317;0.014230749769572023;0.01107849810065172;others
59;59.1;59.1;0.3;0.0027240907800730914;0.0038984640597139837;0.0030252833478639934;in
60;195.2;158.4;0.8;0.00840862891661619;0.008857109618916326;0.007960091468727937;the
61;224.0;138.3;1.4;0.012510642763076164;0.010244781873031798;0.016490955921780757;middle.
62;272.5;172.5;1.2;0.011511189356110714;0.010709052609630619;0.011571816859813537;Additionally,
63;45.7;28.3;0.3;0.00172018080104701;0.002023329565423636;0.0022076612903225807;a
64;155.8;111.7;0.8;0.006655359597611722;0.006033429788498762;0.008012804218139605;few
65;218.9;176.5;1.1;0.009005097185694047;0.011238544190272166;0.00955263590847541;oranges
66;141.8;80.1;0.6;0.003610897707339361;0.004487430525532904;0.0038316360107282;are
67;283.3;196.7;1.2;0.010879432309012988;0.01234456362048018;0.010903987259826761;also
68;220.8;165.8;1.0;0.0074914232960809225;0.009303100418629289;0.009230055263314118;present
69;97.6;97.6;0.4;0.0035334955487783017;0.005276465288669203;0.003728172028894751;on
