number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;23.3;23.3;0.1;0.0024306279991654495;0.005614457831325302;0.0025;The
1;352.5;183.4;1.8;0.08423319749486333;0.06738978281102007;0.09363491041122621;purpose
2;94.1;72.5;0.5;0.02086618835917257;0.029623216621207166;0.02265151515151515;of
3;153.4;115.1;0.8;0.03076716205641362;0.038601490527975374;0.03459776334776335;the
4;73.4;73.4;0.4;0.019620369406845604;0.029703797924393805;0.02154132417290312;Om
5;426.2;191.2;1.7;0.07687363500898954;0.07048463035162782;0.08092244743560532;chanting
6;401.7;216.8;2.0;0.08912776350299748;0.08425724451734465;0.09561599949757844;mentioned
7;46.7;46.7;0.3;0.006402084159873403;0.014139119895451701;0.010292207792207792;in
8;103.3;64.9;0.5;0.022412489881278287;0.019869678817997765;0.021785714285714287;the
9;336.0;183.3;1.5;0.07118751570070633;0.07406541405680259;0.07478807741965636;image
10;51.8;51.8;0.2;0.013019802834895807;0.017313709167980258;0.009761904761904762;is
11;63.4;40.0;0.3;0.006603416744914789;0.011067324593594623;0.00803030303030303;to
12;436.1;273.4;1.7;0.09414038578233506;0.10596782194653084;0.07933153834469624;meditate
13;113.3;113.3;0.5;0.02075763322288539;0.03732901439533074;0.021110921242500188;and
14;285.7;223.3;1.1;0.07449673643807889;0.08788002437054944;0.05800486063643958;chant
15;254.2;112.5;1.2;0.050607745961637654;0.039421902637460156;0.055116550116550124;deep
16;265.1;188.4;1.2;0.07297878180987043;0.079012593372917;0.0672646286462076;mantra
17;456.9;184.3;1.8;0.08922202399466843;0.07017127048271685;0.09002889654205444;chants
18;24.1;24.1;0.2;0.0058212336427158114;0.007976996684135654;0.010555555555555556;for
19;213.5;142.6;1.2;0.0563761709815719;0.0547078318842676;0.05960751237067027;positive
20;289.1;131.6;1.3;0.09205503501612021;0.0554026771093706;0.08285736923894818;transformation.
