number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;53.3;53.3;0.2;0.0033137486011376163;0.005321115465902582;0.003137254901960784;The
1;426.6;170.0;1.6;0.02742834723891808;0.017753840831850012;0.023581472326090668;possible
2;340.0;146.6;1.6;0.02361997678760825;0.015541732787602291;0.025294097674737587;theme
3;30.1;30.1;0.2;0.004150839894782044;0.004439520786981164;0.005294117647058823;of
4;134.2;92.5;0.9;0.007649580727980743;0.009199044278222986;0.011329644570128616;this
5;288.3;133.3;1.3;0.017678848055039043;0.013021870404810445;0.017970616558153022;image
6;240.8;135.8;1.3;0.016510759978630024;0.015830674941403347;0.017943619032790674;could
7;110.0;74.9;0.8;0.007366793365435054;0.007189664158034771;0.01236671055931499;be
8;139.9;118.2;0.4;0.006571925655283676;0.010148691177452979;0.004393145832702613;a
9;584.9;385.0;2.0;0.046321904391314846;0.04264120574324031;0.03240131291197034;casual
10;165.8;112.5;0.9;0.011851216679110859;0.013141677179217706;0.013298372359751929;meal,
11;114.2;62.5;0.5;0.005628947653717779;0.005551720895971204;0.005885683146135448;as
12;239.1;197.4;0.6;0.012027865419364927;0.01635125062328846;0.009227790554874717;it
13;338.6;147.0;1.6;0.020408338423880214;0.016995182374051697;0.021614970851594535;features
14;182.4;164.1;0.8;0.012312688291758784;0.015396967955969931;0.012463300919597034;two
15;236.7;191.6;1.1;0.018516994930194798;0.021466654366481493;0.018087274647019036;plates
16;115.8;92.5;0.6;0.007013162208472157;0.008440332602888418;0.009011644394918196;with
17;256.5;233.2;1.2;0.022839068501275362;0.027384545748458593;0.020891656038412892;different
18;235.0;168.3;1.3;0.016092904866760887;0.017218766729788067;0.021501624163594;dishes
19;79.9;45.0;0.4;0.006428611174988011;0.004569335735141565;0.007614986293024673;on
20;118.2;118.2;0.6;0.008523366855001673;0.011434700752356221;0.00999135561973796;them.
21;159.8;134.8;0.8;0.01275027781645267;0.014633518777227902;0.014438858758924668;One
22;255.6;175.8;1.3;0.020576712782751982;0.018949362136377955;0.020635613322819192;plate
