number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;13.4;13.4;0.1;0.003542162305048903;0.005058512646281615;0.004166666666666667;The
1;145.8;100.8;0.6;0.037730740490892686;0.035250507266310876;0.03266806722689076;quote
2;324.7;139.1;1.7;0.07534269088465648;0.05169579069106506;0.08603386809269162;written
3;118.4;118.4;0.6;0.02687656008805313;0.040793439943463135;0.032083651642475175;in
4;143.2;128.2;0.6;0.04735238593352441;0.054272838424011226;0.030963203463203463;the
5;299.3;146.8;1.2;0.057023242000875794;0.04692676185227696;0.05357206518971225;image
6;65.0;33.3;0.3;0.01462539043369429;0.009833722686783054;0.013690476190476189;is:
7;525.2;255.1;2.1;0.12057790547536813;0.1035296632557138;0.11275464731347085;"""forgive"
8;311.8;164.9;1.5;0.06165733624535195;0.06006556475341457;0.06485994397759104;yourself
9;206.6;173.3;0.9;0.06144466624807846;0.06845153451365445;0.05017888973771327;for
10;156.6;111.6;0.8;0.03845831658899436;0.04723031711309;0.045021645021645025;not
11;276.6;157.4;1.3;0.060307852489773994;0.0611451734857435;0.06074166030048382;knowing
12;145.7;104.8;0.9;0.035410570922296096;0.04027588108076117;0.04218614718614719;what
13;81.7;81.7;0.5;0.024268951148798346;0.034498171612861776;0.03016233766233766;you
14;187.3;145.6;0.9;0.05070235398524701;0.06041118985488669;0.04786287242169595;didn't
15;158.4;143.4;0.9;0.04240075885886528;0.051391290006835;0.050985485103132167;know
16;280.8;182.4;1.4;0.06507294897782576;0.07194983465126725;0.06823083778966132;before
17;146.8;78.4;0.8;0.03428922362669577;0.026920708302988615;0.03885281385281385;you
18;130.8;100.0;0.9;0.03147171498528687;0.039327156609114684;0.048176725235548765;lived
19;355.9;162.5;1.1;0.08820010018259258;0.06662640044700859;0.06178571428571429;through
20;77.2;64.8;0.4;0.023244128128079657;0.02434554080246799;0.0250222816399287;"it."""
