number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;254.1;153.3;1.2;0.014246079359335556;0.011435350784299383;0.013929926853584046;image
2;270.1;175.8;1.5;0.015679371811710953;0.013050948223677208;0.018040026224518085;depicts
3;28.4;28.4;0.1;0.0013230224541134817;0.001783359497645212;0.0011494252873563218;a
4;99.3;99.3;0.5;0.005377857111263206;0.007467245946977471;0.005808927853609448;man
5;204.2;170.0;0.9;0.011240959916836817;0.012495670224122752;0.010869504132521088;and
6;15.0;15.0;0.1;0.0007839857837244552;0.0010430429038314443;0.0011235955056179774;a
7;192.5;159.1;1.0;0.011083169180666702;0.012343447358702951;0.011968767656353577;woman
8;200.7;160.8;0.9;0.011012456060260235;0.011658739267660326;0.010710177855065756;sitting
9;74.2;74.2;0.4;0.004539516492554197;0.006075194911363897;0.004788519690344143;on
10;84.0;57.4;0.3;0.004402758306775953;0.0043160342082789824;0.0031037935254199576;a
11;215.8;165.0;1.0;0.011643087037268287;0.011896688617097572;0.011788452315467032;couch
12;25.8;25.8;0.2;0.0015051315779936146;0.002009689297731775;0.0022347066167290887;in
13;45.0;45.0;0.3;0.003241872568622575;0.004172426713281794;0.0041679048106576105;a
14;277.6;154.2;1.2;0.015080891415585653;0.011231708481086147;0.014470068449459037;living
15;16.7;16.7;0.1;0.0008771469089763117;0.001412262156448203;0.0009900990099009901;room.
16;189.1;139.2;0.9;0.01024143473164488;0.00987183052948017;0.010838617722670953;They
17;72.6;72.6;0.3;0.003302001715101594;0.004633440278175182;0.003293428956239605;are
18;289.2;184.2;1.3;0.016346236120763497;0.013978484224659183;0.015268284399166093;facing
19;426.6;176.6;1.5;0.022625686895271047;0.012681628185755462;0.018666254562178897;each
20;333.5;167.6;1.8;0.017279389201591604;0.012263727445368479;0.02099197558538842;other
21;44.0;44.0;0.4;0.002501236688305394;0.0033811453335938976;0.004685332347991471;and
22;158.4;158.4;0.7;0.009026335754621237;0.011858266205988847;0.008583421688554103;appear
23;76.8;76.8;0.4;0.004525591783036598;0.00556943799292141;0.005345847931178366;to
24;60.7;44.1;0.3;0.0046765563008479855;0.004130700182221177;0.004067022086824067;be
25;202.5;131.7;1.3;0.012919431948761828;0.010000338867320956;0.016411127536061932;engaged
26;0.0;0.0;0.0;0.0;0.0;0.0;in
27;81.7;81.7;0.3;0.00475410676009158;0.0056563100771410925;0.0038099747474747473;a
28;280.8;166.8;1.4;0.016630863494013378;0.013253463472087182;0.016614571764385775;conversation
29;8.3;8.3;0.1;0.000711713256731264;0.0008155645082047755;0.001639344262295082;or
30;208.2;158.1;1.2;0.012461637636161505;0.012386039072824723;0.014500877248866806;watching
31;249.8;134.8;1.4;0.01428906090182257;0.010120475010502224;0.01664241264439622;something
32;152.4;130.7;0.7;0.008509867791862953;0.00941599362740388;0.00872968631501675;together.
33;77.5;77.5;0.4;0.004608195641082688;0.006287815206146258;0.004788519690344143;The
34;215.0;174.1;0.9;0.012678684835379803;0.01362496391293246;0.010714940962930521;couch
35;56.6;56.6;0.3;0.003237124174132887;0.0044432999001661365;0.003548968711627835;is
36;328.8;166.8;1.8;0.02053863530680973;0.013016056930136174;0.02255669162409931;positioned
37;58.4;58.4;0.4;0.0035474351457178894;0.004541500396697346;0.0053345776003855625;in
38;83.4;38.4;0.5;0.004872528480430642;0.0034104066214644944;0.00561986967927562;the
39;230.3;158.5;1.1;0.01225221072035021;0.01138661351609494;0.013555883374377858;center
40;50.0;50.0;0.1;0.004254594962559565;0.0049178715451952395;0.0015384615384615385;of
41;194.9;135.8;1.1;0.010402817445471748;0.010034032224489283;0.012892779436433044;the
42;40.9;40.9;0.3;0.0022121864610771965;0.003143248678603118;0.0032248056266300784;room,
43;93.5;66.8;0.5;0.004316207970149864;0.004580537091192108;0.00531670426015156;with
44;100.0;100.0;0.3;0.005787123785294336;0.0068021481730563774;0.003797206616729089;a
45;266.0;233.5;1.1;0.019277311660308237;0.023980961098446142;0.02434032778874838;dining
46;112.7;81.0;0.5;0.005591370306543654;0.005394145276600556;0.005863275468512226;table
47;105.0;105.0;0.5;0.006453382848888005;0.008389877265050801;0.006337738261279239;and
48;123.3;123.3;0.5;0.006520196613125034;0.008821304964293394;0.005820481920641043;a
49;223.2;166.6;1.1;0.03597342978978678;0.03425385035456803;0.03523929770269851;kitchen
50;128.2;109.9;0.6;0.006983250583214129;0.007985633258497785;0.006913768272894705;area
51;237.1;203.8;1.2;0.02379346145533492;0.031201473311770415;0.025910832811629276;visible
52;34.1;34.1;0.2;0.0025182523159075062;0.003084807213076629;0.00264957264957265;in
