;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;378;425;415;440;432.5;;1;[];[];0.0;0.0;0;;;435.56627962602687;;;
1;1;man;423;429;462;440;434.5;2.0;1;[];[];0.0;0.0;0;;;388.57322187667376;;;
2;2;is;471;425;485;440;432.5;2.0;1;[];[];0.0;0.0;0;;;365.57726960353244;;;
3;3;performing;494;425;594;444;434.5;2.0;1;[np.float64(6310.0), np.float64(6311.0), np.float64(6312.0)];[np.float64(0.0), np.float64(7.38868689537054), np.float64(2.2400888442992937)];500.0;134.0;3;3.7335;3.6422;256.5272644009418;3.69;166.6667;500.0
4;4;a;599;421;608;448;434.5;0.0;1;[];[];0.0;0.0;0;;;242.50888497488847;;;
5;5;trick;621;425;660;440;432.5;2.0;1;[np.float64(6313.0)];[np.float64(9.205465316772461)];216.0;216.0;1;3.6952;3.5649;190.6400543158832;3.63;216.0;216.0
6;6;on;668;429;690;440;434.5;2.0;1;[];[];0.0;0.0;0;;;160.6645487065195;;;
7;7;his;699;425;725;440;432.5;2.0;1;[np.float64(6314.0)];[np.float64(6.16113147735598)];166.0;166.0;1;3.6539;3.542;125.7078965810318;3.6;166.0;166.0
8;8;skateboard,;733;425;845;442;433.5;1.0;1;[np.float64(6315.0)];[np.float64(0.0)];217.0;217.0;1;3.6232;3.5167;7.4873223682050725;3.57;217.0;217.0
9;9;jumping;852;425;927;444;434.5;1.0;1;[np.float64(6316.0), np.float64(6321.0)];[np.float64(0.10293656587600708), np.float64(3.4136101107560313)];750.0;400.0;2;3.5268;3.396;3.4136101107560313;3.46;375.0;400.0
10;10;in;936;425;950;440;432.5;2.0;1;[np.float64(6317.0)];[np.float64(10.07741437639504)];233.0;233.0;1;3.5939;3.4514;85.78301582145764;3.52;233.0;233.0
11;11;the;958;425;987;440;432.5;0.0;1;[np.float64(6318.0)];[np.float64(10.152002930641174)];266.0;266.0;1;3.5486;3.4014;107.72341836633926;3.48;266.0;266.0
12;12;air;995;425;1019;440;432.5;0.0;1;[np.float64(6319.0)];[np.float64(0.36531577791481595)];233.0;233.0;1;3.5186;3.3518;144.66401548549527;3.44;233.0;233.0
13;13;while;1025;425;1074;440;432.5;0.0;1;[np.float64(6320.0)];[np.float64(7.050702771832903)];517.0;517.0;1;3.4498;3.2728;174.63431586573788;3.36;517.0;867.0
14;14;riding;1082;425;1133;444;434.5;2.0;1;[];[];0.0;0.0;0;;;231.51148059122156;;;
15;15;it.;1142;425;1156;440;432.5;2.0;1;[];[];0.0;0.0;0;;;291.57685983934044;;;
