;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;568;770;617;786;778.0;;1;[np.float64(3020.0), np.float64(3034.0), np.float64(3054.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];650.0;167.0;3;2.8896;2.7765;302.6188387694013;2.83;216.6667;167.0
1;1;is;625;770;638;786;778.0;0.0;1;[];[];0.0;0.0;0;;;281.6258773366089;;;
2;2;the;646;770;675;786;778.0;0.0;1;[np.float64(3021.0), np.float64(3023.0), np.float64(3035.0), np.float64(3053.0)];[np.float64(4.35948241097763), np.float64(4.710894584655762), np.float64(0.0), np.float64(42.20821714401245)];717.0;200.0;4;3.0427;2.9035;244.64121826661423;2.97;179.25;200.0
3;3;size;683;770;719;786;778.0;0.0;1;[np.float64(3022.0), np.float64(3036.0)];[np.float64(2.2234023135640655), np.float64(0.0)];583.0;383.0;2;3.1169;2.9689;200.6668241143919;3.04;291.5;533.0
4;4;of;727;770;745;786;778.0;0.0;1;[np.float64(3055.0)];[np.float64(0.0)];183.0;183.0;1;3.0802;2.9788;174.68801628394272;3.03;183.0;183.0
5;5;the;752;770;780;786;778.0;0.0;1;[np.float64(3024.0), np.float64(3037.0)];[np.float64(6.952244827414643), np.float64(6.316801929473968)];367.0;200.0;2;3.1322;3.0114;139.72899381424727;3.07;183.5;200.0
6;6;bowl;789;770;831;786;778.0;0.0;1;[np.float64(3025.0), np.float64(3026.0), np.float64(3038.0), np.float64(3048.0), np.float64(3056.0)];[np.float64(3.6574779510498274), np.float64(0.22361526489271455), np.float64(0.0), np.float64(3.251523451371554), np.float64(7.486611953148554)];858.0;166.0;5;3.1688;3.0366;88.84648599325493;3.1;171.6;333.0
7;7;in;840;770;854;786;778.0;0.0;1;[np.float64(3057.0)];[np.float64(9.22417831420887)];100.0;100.0;1;3.3451;3.2229;65.95887727257792;3.28;100.0;100.0
8;8;the;862;770;891;786;778.0;0.0;1;[np.float64(3045.0), np.float64(3047.0)];[np.float64(11.205290079116821), np.float64(4.199261856079147)];218.0;134.0;2;3.016;2.896;29.508717024254324;2.96;109.0;134.0
9;9;image?;900;770;967;790;780.0;2.0;2;[np.float64(3027.0), np.float64(3028.0), np.float64(3046.0), np.float64(3058.0)];[np.float64(0.0), np.float64(0.0), np.float64(4.158041000366211), np.float64(3.5577958822251503)];850.0;200.0;4;3.1297;3.0053;3.5577958822251503;3.07;212.5;3093.0
