text;attention
The;0.027003981
prominent;0.027524631
objects;0.04138891
in;0.027778503
the;0.023700377
image;0.05036437
are;0.034252185
a;0.026774343
train;0.030425427
and;0.033768956
a;0.024053384
train;0.024189834
station.;0.07991239
The;0.027460227
train;0.032092053
is;0.027920093
traveling;0.02953099
down;0.02764461
the;0.024144337
tracks,;0.06702438
and;0.0316357
the;0.0272744
train;0.021502784
station;0.03192316
is;0.023761472
situated;0.028251935
next;0.030255347
to;0.021602755
the;0.023843521
tracks.;0.072994895
