;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;520.8043551591854;;;
1;1;is;525;770;538;786;778.0;0.0;1;[np.float64(3119.0)];[np.float64(9.31661060878207)];233.0;233.0;1;2.9672;2.9716;498.80450202016766;2.97;233.0;233.0
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;462.80477245536525;;;
3;3;title;582;770;615;786;778.0;0.0;1;[np.float64(3120.0)];[np.float64(2.8996410369873047)];400.0;400.0;1;2.9119;2.8849;421.8051366750187;2.9;400.0;400.0
4;4;and;623;770;657;786;778.0;0.0;1;[np.float64(3121.0)];[np.float64(1.7349615097047035)];200.0;200.0;1;2.9249;2.876;379.80559131300146;2.9;200.0;200.0
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(3122.0)];[np.float64(0.0)];100.0;100.0;1;2.9275;2.9207;326.801025390625;2.92;100.0;100.0
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;301.80677134829364;;;
7;7;the;742;770;771;786;778.0;0.0;1;[np.float64(3123.0)];[np.float64(3.090068817138672)];66.0;66.0;1;2.9292;2.8603;265.80754956087344;2.89;66.0;66.0
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(3124.0)];[np.float64(0.0)];67.0;67.0;1;2.9403;3.0369;212.80917440784816;2.99;67.0;67.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(3125.0), np.float64(3126.0), np.float64(3127.0), np.float64(3128.0)];[np.float64(0.0), np.float64(0.0), np.float64(5.363406658172607), np.float64(20.96207427978527)];567.0;200.0;4;3.0132;2.8998;106.817261382875;2.96;141.75;567.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;82.82196635306022;;;
11;11;the;962;770;991;786;778.0;0.0;1;[np.float64(3129.0)];[np.float64(0.0)];467.0;467.0;1;2.9605;2.8857;45.838872495745235;2.92;467.0;467.0
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(3130.0), np.float64(3131.0)];[np.float64(5.286645889282227), np.float64(0.0)];133.0;67.0;2;2.984;2.9387;0.0;2.96;66.5;133.0
