;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;There;251;342;307;358;350.0;;1;[np.float64(1274.0)];[np.float64(1.2659068486906904)];367.0;367.0;1;3.0067;3.0373;479.447356852457;3.02;367.0;367.0
1;1;are;315;346;344;358;352.0;2.0;1;[];[];0.0;0.0;0;;;444.7332779279662;;;
2;2;no;353;346;375;358;352.0;0.0;1;[];[];0.0;0.0;0;;;415.9520505756293;;;
3;3;birds;383;342;428;358;350.0;2.0;1;[np.float64(1275.0)];[np.float64(0.0)];1000.0;1000.0;1;3.0267;3.022;367.5822318988795;3.02;1000.0;1000.0
4;4;or;436;346;455;358;352.0;2.0;1;[];[];0.0;0.0;0;;;343.4668106350202;;;
5;5;clouds;462;342;523;358;350.0;2.0;1;[np.float64(1276.0)];[np.float64(0.0)];734.0;734.0;1;3.115;3.0534;285.0329636955284;3.08;734.0;734.0
6;6;visible;531;342;591;358;350.0;0.0;1;[np.float64(1277.0)];[np.float64(0.0)];367.0;367.0;1;3.0251;2.991;231.87524830891297;3.01;367.0;367.0
7;7;in;599;342;614;358;350.0;0.0;1;[];[];0.0;0.0;0;;;215.78975067612708;;;
8;8;the;622;342;651;358;350.0;0.0;1;[np.float64(1278.0)];[np.float64(0.3467494574460943)];734.0;734.0;1;2.9852;2.9657;192.87596273411435;2.98;734.0;734.0
9;9;photo;659;342;712;362;352.0;2.0;1;[np.float64(1279.0)];[np.float64(0.0)];533.0;533.0;1;2.9808;2.9533;162.7232546190121;2.97;533.0;533.0
10;10;you;719;346;753;362;354.0;2.0;1;[];[];0.0;0.0;0;;;155.89241539932698;;;
11;11;provided.;762;342;848;362;352.0;2.0;1;[np.float64(1280.0)];[np.float64(0.0)];466.0;466.0;1;3.0463;2.9786;155.80338928399482;3.01;466.0;466.0
12;12;The;857;342;893;358;350.0;2.0;1;[np.float64(1281.0)];[np.float64(0.0)];233.0;233.0;1;3.0644;3.0175;187.41395811717277;3.04;233.0;233.0
13;13;image;902;342;958;362;352.0;2.0;1;[];[];0.0;0.0;0;;;211.43094372488;;;
