;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[];[];0.0;0.0;0;;;403.9542863571457;;;
1;1;type;589;771;628;790;780.5;2.5;1;[];[];0.0;0.0;0;;;357.9764371472848;;;
2;2;of;637;770;654;786;778.0;2.5;1;[np.float64(3721.0)];[np.float64(0.37555447746740356)];800.0;800.0;1;3.2638;3.2599;331.96278593559964;3.26;800.0;800.0
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(3719.0), np.float64(3720.0)];[np.float64(0.553185855641118), np.float64(0.0)];567.0;300.0;2;3.2636;3.279;245.97945902229807;3.27;283.5;1367.0
4;4;can;748;774;780;786;780.0;2.0;1;[];[];0.0;0.0;0;;;206.1399986579193;;;
5;5;you;789;774;821;790;782.0;2.0;1;[];[];0.0;0.0;0;;;165.195826064344;;;
6;6;see;830;774;862;786;780.0;2.0;1;[np.float64(3722.0)];[np.float64(2.1802194587598933)];967.0;967.0;1;3.3024;3.2236;124.28846628498967;3.26;967.0;967.0
7;7;in;871;770;885;786;778.0;2.0;1;[];[];0.0;0.0;0;;;101.07183397479045;;;
8;8;this;893;770;926;786;778.0;0.0;1;[];[];0.0;0.0;0;;;60.178713225040156;;;
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(3723.0)];[np.float64(5.62658573599424)];100.0;100.0;1;3.2973;3.2454;5.62658573599424;3.27;100.0;100.0
