;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[np.float64(1174.0)];[np.float64(3.2498374637351253)];600.0;600.0;1;2.8942;2.9399;462.7253875732422;2.92;600.0;600.0
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;421.7253875732422;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(1192.0)];[np.float64(3.2403247496660015)];567.0;567.0;1;3.2028;3.2737;380.7253875732422;3.24;567.0;567.0
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;343.7253875732422;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(1175.0), np.float64(1191.0)];[np.float64(0.0), np.float64(0.0)];2966.0;2633.0;2;3.0051;3.0417;292.7253875732422;3.02;1483.0;2633.0
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(1193.0)];[np.float64(3.6988736881928617)];1700.0;1700.0;1;3.211;3.2556;266.7253875732422;3.23;1700.0;1700.0
6;6;birds;737;770;781;786;778.0;0.0;1;[];[];0.0;0.0;0;;;214.7253875732422;;;
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(1182.0), np.float64(1194.0)];[np.float64(12.684113649221558), np.float64(2.128214740753151)];767.0;434.0;2;3.1261;3.1376;158.7253875732422;3.13;383.5;434.0
8;8;over;846;774;886;786;780.0;0.0;1;[np.float64(1195.0), np.float64(1199.0)];[np.float64(4.323196649551505), np.float64(11.007527160644486)];634.0;134.0;2;2.9929;3.0337;109.72538757324219;3.01;317.0;634.0
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(1183.0), np.float64(1200.0)];[np.float64(0.0), np.float64(4.00872802734375)];2533.0;2333.0;2;3.1531;3.1752;73.72538757324219;3.16;1266.5;6100.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[];[];0.0;0.0;0;;;5.7253875732421875;;;
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(1201.0)];[np.float64(3.2746124267578125)];300.0;300.0;1;3.2108;3.2515;3.2746124267578125;3.23;300.0;300.0
