;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[np.float64(822.0)];[np.float64(0.0)];200.0;200.0;1;2.9551;2.9538;122.82782576652882;2.95;200.0;200.0
1;1;is;535;770;548;786;778.0;0.0;1;[];[];0.0;0.0;0;;;100.83042760215369;;;
2;2;the;556;770;584;786;778.0;0.0;1;[];[];0.0;0.0;0;;;64.83849354495568;;;
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(823.0)];[np.float64(0.451276581862885)];966.0;966.0;1;2.9377;2.9093;11.93920934009367;2.92;966.0;966.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(848.0)];[np.float64(0.0)];500.0;500.0;1;3.1273;3.0845;0.0;3.11;500.0;500.0
5;5;of;698;770;715;786;778.0;2.0;1;[];[];0.0;0.0;0;;;49.213867712349014;;;
6;6;the;722;770;751;786;778.0;0.0;1;[np.float64(824.0)];[np.float64(5.015902842203018)];166.0;166.0;1;2.977;2.934;73.20410861674813;2.96;166.0;166.0
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(825.0), np.float64(847.0)];[np.float64(0.0), np.float64(0.0)];333.0;266.0;2;3.0691;3.0469;111.1840988159181;3.06;166.5;266.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[];[];0.0;0.0;0;;;174.1925069547715;;;
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;281.18930745281654;;;
10;10;the;952;770;981;786;778.0;0.0;1;[np.float64(826.0)];[np.float64(0.9783254667770507)];1433.0;1433.0;1;3.0244;2.9815;303.18892950385737;3.0;1433.0;1433.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(844.0), np.float64(846.0)];[np.float64(1.0257492065429688), np.float64(0.0)];500.0;200.0;2;3.1989;3.1363;341.1840988159181;3.17;250.0;1067.0
