;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[np.float64(2896.0)];[np.float64(0.0)];200.0;200.0;1;2.7566;2.7816;438.65625762939453;2.77;200.0;200.0
1;1;is;549;770;562;786;778.0;2.0;1;[];[];0.0;0.0;0;;;417.65625762939453;;;
2;2;the;570;770;599;786;778.0;0.0;1;[];[];0.0;0.0;0;;;380.65625762939453;;;
3;3;quote;607;771;660;790;780.5;2.5;1;[np.float64(2897.0)];[np.float64(0.0)];433.0;433.0;1;2.8182;2.7703;319.65625762939453;2.79;433.0;433.0
4;4;"""Little";668;770;720;786;778.0;2.5;1;[];[];0.0;0.0;0;;;259.65625762939453;;;
5;5;things;728;770;785;790;780.0;2.0;1;[np.float64(2898.0)];[np.float64(0.0)];767.0;767.0;1;2.7874;2.7401;194.65625762939453;2.76;767.0;767.0
6;6;can;793;774;825;786;780.0;0.0;1;[];[];0.0;0.0;0;;;154.65625762939453;;;
7;7;grow;834;774;879;790;782.0;2.0;1;[];[];0.0;0.0;0;;;100.65625762939453;;;
8;8;"big""";887;770;921;790;780.0;2.0;1;[np.float64(2899.0)];[np.float64(0.0)];567.0;567.0;1;2.8181;2.7876;58.65625762939453;2.8;567.0;567.0
9;9;significant?;930;770;1035;790;780.0;0.0;1;[np.float64(2900.0)];[np.float64(0.0)];341.0;341.0;1;2.85;2.8418;0.0;2.85;341.0;341.0
