text;attention
The;0.000765699
prominent;0.0006284977
objects;0.0006765294
in;0.0006076725
the;0.00058834604
image;0.00065359095
are;0.00061497197
a;0.00059040624
train;0.0006654663
and;0.00061879534
a;0.0005801146
train;0.00059278886
station.;0.98221374
The;0.0006318692
train;0.0006237307
is;0.000611387
traveling;0.0006577733
down;0.00060960423
the;0.0005826237
tracks,;0.00065799564
and;0.0006044909
the;0.0005705388
train;0.0005643588
station;0.00060809666
is;0.0005774585
situated;0.00059758604
next;0.00058401667
to;0.00057155604
the;0.0005635391
tracks.;0.0005867877
