text;attention
The;0.025603479
purple;0.024720127
color;0.024249611
image;0.024281085
shows;0.024346547
a;0.02426792
woman;0.024238927
standing;0.02431634
on;0.024324538
top;0.024246883
of;0.024278935
a;0.024209637
mountain,;0.024537152
holding;0.024298705
a;0.024274189
book.;0.024508394
She;0.024411349
has;0.024316639
long;0.02425581
hair;0.024414467
and;0.024325212
wears;0.024381367
a;0.024262512
black;0.024256555
dress;0.024358328
with;0.024379434
white;0.02429852
sleeves.;0.024985844
The;0.02438443
background;0.024352921
appears;0.024443602
to;0.024263881
be;0.024226286
a;0.02424151
dark;0.024264084
forest;0.024323827
or;0.024491707
a;0.024405157
deep;0.024283396
blue;0.024376955
sky.;0.024593636
