text;attention
A;0.008704155
possible;0.008515509
reason;0.013584358
the;0.009966063
people;0.010049962
in;0.008844578
the;0.006543622
image;0.020154055
are;0.012582335
playing;0.0104466155
Wii;0.023014361
at;0.01609091
work;0.032820567
could;0.02194079
be;0.009995766
that;0.012231393
they;0.010942601
enjoy;0.01696892
spending;0.0083090365
time;0.0082008075
together,;0.061271645
engaging;0.0071190866
in;0.0070700576
fun;0.007746962
activities,;0.01760992
and;0.009424477
fostering;0.008020121
a;0.0066506746
sense;0.0073212194
of;0.006921575
camaraderie.;0.04732338
Wii;0.01619516
games;0.011590594
often;0.011327526
involve;0.009130791
physical;0.0089898715
movements,;0.015573661
which;0.008961159
can;0.007217343
help;0.008485297
relieve;0.008775162
stress,;0.015696647
promote;0.0073343464
teamwork,;0.011333682
and;0.0077604963
enhance;0.006973223
communication;0.007884335
among;0.0075754463
players.;0.017406518
By;0.008131006
playing;0.00829539
together,;0.019234177
they;0.0095425965
share;0.008859764
a;0.0068640457
common;0.007538885
interest;0.010337375
in;0.008488433
a;0.0067287562
fun;0.007085966
and;0.006412759
interactive;0.0067415726
way,;0.010886136
which;0.0068850694
can;0.006839622
contribute;0.007052042
to;0.0070289853
a;0.006446688
positive;0.0066426233
work;0.007959312
environment.;0.01215044
Additionally,;0.010694479
playing;0.008051632
Wii;0.008423012
at;0.0071280147
work;0.009029398
might;0.008036044
encourage;0.008671792
employees;0.0091458745
to;0.008184963
engage;0.0065665925
in;0.0067362236
more;0.00663003
physical;0.007802749
activity,;0.012263399
which;0.006963467
can;0.006421065
lead;0.006327775
to;0.0064555327
improved;0.0065048137
health;0.006733121
and;0.00606741
well-being.;0.0064141657
