text;attention
The;0.011252624
image;0.011239335
features;0.011229804
a;0.011220392
man;0.011226242
and;0.011235255
a;0.01121831
young;0.011218749
boy;0.011230441
sitting;0.011231959
at;0.011235498
a;0.01121485
table,;0.01124316
enjoying;0.011266705
a;0.011223896
meal;0.011270625
together.;0.011246361
The;0.0112236645
man;0.011218212
is;0.011222142
holding;0.01121617
a;0.01122197
doughnut,;0.011322773
while;0.011216646
the;0.011213173
boy;0.011217882
is;0.01123372
holding;0.011218985
a;0.011220114
bagel.;0.011278877
They;0.011218122
are;0.011225191
both;0.011217111
sitting;0.011227376
at;0.01122269
the;0.01121457
table,;0.011228731
surrounded;0.011213532
by;0.011246465
various;0.011218932
food;0.011231279
items,;0.011263337
including;0.011214644
a;0.0112169115
plate;0.011213683
of;0.01123583
doughnuts,;0.011321543
a;0.01121229
bagel,;0.011249332
and;0.011208721
a;0.011212066
cup;0.011210593
of;0.011233254
coffee.;0.011307188
There;0.011221695
are;0.011216805
also;0.011212485
a;0.011213992
few;0.011215741
other;0.011222089
doughnuts;0.011284146
scattered;0.011224625
around;0.0112527935
the;0.011217509
table,;0.01124425
indicating;0.011222524
that;0.011223541
they;0.011225799
are;0.011222737
part;0.011218076
of;0.011230443
the;0.011214131
meal.;0.011272409
The;0.011226049
scene;0.011221718
is;0.011242481
warm;0.011223102
and;0.011240314
inviting,;0.011304893
showcasing;0.011261831
a;0.011226131
father;0.011235479
and;0.011259392
son;0.011232586
enjoying;0.01128888
a;0.011234456
casual;0.011301312
meal;0.011290937
together.;0.011262713
