;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;340;425;376;440;432.5;;1;[];[];0.0;0.0;0;;;52.88264879885913;;;
1;1;prominent;385;425;479;444;434.5;2.0;1;[np.float64(1954.0), np.float64(1955.0), np.float64(1975.0)];[np.float64(0.0), np.float64(0.0), np.float64(9.078137087821972)];725.0;267.0;3;3.1111;3.2008;9.078137087821972;3.16;241.6667;483.0
2;2;objects;486;425;554;444;434.5;0.0;1;[np.float64(1956.0)];[np.float64(0.0)];216.0;216.0;1;3.1291;3.1595;58.60971101809087;3.14;216.0;216.0
3;3;in;563;425;577;440;432.5;2.0;1;[];[];0.0;0.0;0;;;135.2074879685758;;;
4;4;the;585;425;614;440;432.5;0.0;1;[];[];0.0;0.0;0;;;157.16478466596996;;;
5;5;image;623;425;679;444;434.5;2.0;1;[np.float64(1957.0), np.float64(1958.0), np.float64(1967.0)];[np.float64(0.0), np.float64(2.994973182678109), np.float64(0.0)];3201.0;184.0;3;3.0899;3.0848;195.11368595591605;3.09;1067.0;451.0
6;6;include;688;425;754;440;432.5;2.0;1;[np.float64(1959.0)];[np.float64(0.0)];300.0;300.0;1;3.1059;3.0957;260.0608772875036;3.1;300.0;300.0
7;7;a;756;421;766;448;434.5;2.0;1;[];[];0.0;0.0;0;;;327.9416998939175;;;
8;8;train,;780;425;827;442;433.5;1.0;1;[np.float64(1960.0), np.float64(1961.0), np.float64(1962.0)];[np.float64(0.0), np.float64(4.275101797921366), np.float64(0.0)];749.0;300.0;3;3.0756;3.0533;352.0194566836147;3.06;249.6667;749.0
9;9;a;836;429;846;440;434.5;1.0;1;[];[];0.0;0.0;0;;;408.11198166936043;;;
10;10;station;854;425;917;440;432.5;2.0;1;[np.float64(1963.0), np.float64(1968.0), np.float64(1973.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];1466.0;466.0;3;3.0974;3.0703;425.9991199272003;3.08;488.6667;466.0
11;11;platform,;926;425;1007;444;434.5;2.0;1;[np.float64(1964.0), np.float64(1969.0), np.float64(1972.0), np.float64(1974.0)];[np.float64(0.0), np.float64(2.6769154548645133), np.float64(0.0), np.float64(0.0)];1257.0;450.0;4;3.0665;3.0613;497.98513326422375;3.06;314.25;450.0
12;12;and;1017;425;1051;440;432.5;2.0;1;[];[];0.0;0.0;0;;;588.9723475509913;;;
13;13;a;1053;421;1063;448;434.5;2.0;1;[];[];0.0;0.0;0;;;624.923013234224;;;
14;14;train;1077;425;1118;440;432.5;2.0;1;[np.float64(1965.0), np.float64(1970.0)];[np.float64(0.0), np.float64(7.824236682483104)];667.0;317.0;2;3.0734;3.0582;648.9658787827424;3.07;333.5;317.0
15;15;station.;1126;425;1195;440;432.5;0.0;1;[np.float64(1966.0), np.float64(1971.0)];[np.float64(8.58817088603979), np.float64(0.0)];501.0;250.0;2;3.0398;3.0212;697.9614209257015;3.03;250.5;5650.0
