;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(3355.0), np.float64(3356.0)];[np.float64(0.0), np.float64(0.0)];433.0;216.0;2;3.2361;3.3724;488.8621444540852;3.3;216.5;433.0
1;1;is;531;770;544;786;778.0;0.0;1;[];[];0.0;0.0;0;;;466.8621444540852;;;
2;2;the;552;770;580;786;778.0;0.0;1;[np.float64(3357.0)];[np.float64(0.0)];250.0;250.0;1;3.2149;3.2972;430.8621444540852;3.26;250.0;250.0
3;3;full;588;770;615;786;778.0;0.0;1;[];[];0.0;0.0;0;;;395.8621444540852;;;
4;4;name;624;774;675;786;780.0;2.0;1;[np.float64(3358.0)];[np.float64(0.0)];300.0;300.0;1;3.1651;3.2062;335.8621444540852;3.19;300.0;300.0
5;5;of;683;770;701;786;778.0;2.0;1;[];[];0.0;0.0;0;;;309.8621444540852;;;
6;6;the;708;770;736;786;778.0;0.0;1;[];[];0.0;0.0;0;;;274.8621444540852;;;
7;7;institute;745;770;818;786;778.0;0.0;1;[np.float64(3359.0)];[np.float64(0.0)];317.0;317.0;1;3.1962;3.2006;192.86214445408518;3.2;317.0;317.0
8;8;mentioned;827;770;925;786;778.0;0.0;1;[np.float64(3360.0)];[np.float64(0.0)];283.0;283.0;1;3.1671;3.188;85.86214445408518;3.18;283.0;283.0
9;9;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;62.86214445408518;;;
10;10;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;25.862144454085183;;;
11;11;image?;994;770;1062;790;780.0;2.0;1;[np.float64(3361.0)];[np.float64(0.0)];717.0;717.0;1;3.0679;3.124;0.0;3.1;717.0;717.0
