;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Describe;391;770;472;786;778.0;;1;[np.float64(3450.0)];[np.float64(8.16749417031565)];217.0;217.0;1;3.2107;3.3601;608.2791404915973;3.29;217.0;217.0
1;1;the;480;770;509;786;778.0;0.0;1;[np.float64(3451.0)];[np.float64(2.9292155612598663)];250.0;250.0;1;3.1615;3.2892;571.2808576119744;3.23;250.0;250.0
2;2;overall;518;770;579;786;778.0;0.0;1;[];[];0.0;0.0;0;;;501.2847996223804;;;
3;3;appearance;587;774;699;790;782.0;4.0;1;[np.float64(3452.0), np.float64(3453.0)];[np.float64(5.571266304362894), np.float64(0.0)];484.0;300.0;2;3.1131;3.15;381.25632601176056;3.13;242.0;484.0
4;4;and;707;770;741;786;778.0;4.0;1;[];[];0.0;0.0;0;;;339.30016034607377;;;
5;5;atmosphere;750;770;861;790;780.0;2.0;1;[np.float64(3454.0)];[np.float64(3.9009234298358706)];333.0;333.0;1;3.1055;3.1261;219.259058199216;3.12;333.0;333.0
6;6;of;870;770;887;786;778.0;2.0;1;[np.float64(3455.0)];[np.float64(14.64261759411204)];200.0;200.0;1;3.0861;3.105;193.3360581738165;3.1;200.0;200.0
7;7;the;894;770;923;786;778.0;0.0;1;[];[];0.0;0.0;0;;;157.3551466052886;;;
8;8;bedroom;932;770;1014;786;778.0;0.0;1;[np.float64(3456.0)];[np.float64(15.238062416423418)];250.0;250.0;1;3.0314;3.0741;66.4955926308061;3.05;250.0;250.0
9;9;in;1023;770;1037;786;778.0;0.0;1;[];[];0.0;0.0;0;;;43.62388043587098;;;
10;10;the;1045;770;1074;786;778.0;0.0;1;[];[];0.0;0.0;0;;;8.446801818418638;;;
11;11;image.;1083;770;1144;790;780.0;2.0;1;[np.float64(3457.0)];[np.float64(3.2198916854522834)];142.0;142.0;1;3.0385;3.0832;3.2198916854522834;3.06;142.0;142.0
