text;attention
There;0.011389886
are;0.016905516
no;0.0139718475
birds;0.012564348
or;0.012484595
clouds;0.011756976
visible;0.012202187
in;0.013437349
the;0.0143180275
photo;0.012477945
you;0.014390572
provided.;0.05966959
The;0.015505373
image;0.015384932
shows;0.020054813
a;0.015335373
toy;0.014980586
figure;0.016206361
of;0.014434347
a;0.015260009
surfer;0.01382467
on;0.013709302
a;0.015264485
surfboard;0.033915043
against;0.014052913
a;0.015204073
clear;0.011867911
blue;0.012320915
sky.;0.05905834
If;0.017375218
you're;0.04653018
looking;0.013537481
for;0.015428445
a;0.014995903
photo;0.011608877
with;0.016103666
birds;0.012094249
and;0.015503122
clouds,;0.033859663
you;0.014140146
may;0.015570337
want;0.013244514
to;0.011639567
try;0.011675309
a;0.013240474
different;0.012623963
image;0.011950519
or;0.014721054
specify;0.013938765
another;0.014445806
scene;0.014971558
you'd;0.042456027
like;0.012895812
to;0.012181927
see.;0.051319215
