text;attention
The;0.009088235
image;0.009085671
depicts;0.009099702
a;0.009084317
man;0.009082078
and;0.009086701
a;0.00908205
woman;0.009082127
sitting;0.009089536
on;0.009093817
a;0.009081347
couch;0.009084866
in;0.009089004
a;0.009081021
living;0.009082851
room.;0.009086875
They;0.009090189
are;0.009090234
facing;0.009089734
each;0.009090778
other;0.009085327
and;0.009082243
appear;0.009082897
to;0.009089344
be;0.009085615
engaged;0.009088648
in;0.009084236
a;0.009082032
conversation;0.009083639
or;0.009082941
watching;0.009085441
something;0.00908871
together.;0.009086239
The;0.009086499
couch;0.009083584
is;0.0090913335
positioned;0.009092831
in;0.009088869
the;0.009082454
center;0.009081569
of;0.009089917
the;0.0090811895
room,;0.009085406
with;0.009081714
a;0.009081395
dining;0.009083484
table;0.009084045
and;0.009088894
a;0.009080944
kitchen;0.009081035
area;0.009091442
visible;0.009092741
in;0.009090107
the;0.009080851
background.;0.009084787
There;0.009084858
are;0.009098037
several;0.009084756
objects;0.009083588
scattered;0.009093832
around;0.009090391
the;0.009082681
room,;0.009087563
including;0.00908412
a;0.009084937
TV,;0.009090836
a;0.009081487
laptop,;0.009087893
a;0.00908095
cell;0.00908213
phone,;0.009090571
and;0.009080913
a;0.009081542
few;0.009082322
bottles.;0.009099807
A;0.0090888
refrigerator;0.009112931
can;0.009106555
be;0.00909619
seen;0.009088519
in;0.009122919
the;0.00908096
kitchen;0.009082891
area,;0.009092513
and;0.009083244
a;0.009082226
microwave;0.009103605
is;0.009094138
also;0.009088594
present.;0.009098294
The;0.009092597
living;0.00908556
room;0.0090939095
is;0.00910574
furnished;0.009128164
with;0.009099502
a;0.009087143
chair;0.009087323
and;0.009105493
a;0.009084751
potted;0.009101921
plant,;0.009140829
adding;0.009097634
a;0.009130229
touch;0.009102333
of;0.009137085
greenery;0.009121323
to;0.0090946285
the;0.009095098
space.;0.009119641
