text;attention
The;0.009091531
image;0.009086359
depicts;0.0091105625
a;0.009084756
man;0.009081267
and;0.009085516
a;0.009083367
woman;0.009080681
sitting;0.009087394
on;0.009094052
a;0.009080452
couch;0.009085023
in;0.009085201
a;0.009080704
living;0.009080976
room.;0.009089455
They;0.009097054
are;0.009086073
facing;0.009084004
each;0.009089894
other;0.009086396
and;0.009082228
appear;0.009082898
to;0.009085919
be;0.00908115
engaged;0.0090843355
in;0.009085233
a;0.009081098
conversation;0.009080729
or;0.00908654
watching;0.009083828
something;0.009085249
together.;0.009088613
The;0.009096253
couch;0.009091993
is;0.009086778
positioned;0.009095098
in;0.009086711
the;0.009080314
center;0.009081153
of;0.009100212
the;0.00908193
room,;0.0090978835
with;0.009082495
a;0.009081714
dining;0.009084462
table;0.009082616
and;0.00909971
a;0.009080625
kitchen;0.009079961
area;0.009085225
visible;0.009098829
in;0.009098058
the;0.009079869
background.;0.009092392
There;0.009092464
are;0.009092965
several;0.009081445
objects;0.009085654
scattered;0.009098362
around;0.00909634
the;0.009084526
room,;0.0090905065
including;0.009084286
a;0.009083709
TV,;0.009093833
a;0.009080948
laptop,;0.009088543
a;0.009080636
cell;0.009080395
phone,;0.009092862
and;0.0090804985
a;0.009080989
few;0.009080562
bottles.;0.009098042
A;0.0090987375
refrigerator;0.009141296
can;0.009096039
be;0.009090129
seen;0.009084542
in;0.009119236
the;0.009080579
kitchen;0.009081517
area,;0.009111255
and;0.009082807
a;0.0090829665
microwave;0.009107568
is;0.009093629
also;0.0090857595
present.;0.009095745
The;0.009101132
living;0.009091962
room;0.009097081
is;0.009117548
furnished;0.009120039
with;0.009103172
a;0.009085025
chair;0.009083039
and;0.009118466
a;0.009088074
potted;0.009100081
plant,;0.009132713
adding;0.009097548
a;0.009096383
touch;0.00908565
of;0.009113051
greenery;0.009100457
to;0.009105977
the;0.009083917
space.;0.009096509
