;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[np.float64(1252.0), np.float64(1256.0), np.float64(1257.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.6204385757446857)];551.0;150.0;3;3.5299;3.1169;541.3458194252489;3.32;183.6667;150.0
1;1;is;525;770;538;786;778.0;0.0;1;[np.float64(1251.0)];[np.float64(1.827001051469324)];184.0;184.0;1;3.4994;3.1475;519.3520233964824;3.32;184.0;334.0
2;2;the;545;770;574;786;778.0;0.0;1;[np.float64(1255.0)];[np.float64(0.0)];183.0;183.0;1;3.5069;3.1067;483.3633933377751;3.31;183.0;584.0
3;3;title;582;770;615;786;778.0;0.0;1;[];[];0.0;0.0;0;;;442.3785959954573;;;
4;4;and;623;770;657;786;778.0;0.0;1;[np.float64(1254.0), np.float64(1259.0), np.float64(1261.0)];[np.float64(0.0), np.float64(2.2943592071533203), np.float64(0.0)];600.0;200.0;3;3.4594;3.06;400.3973971486308;3.26;200.0;784.0
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(1253.0), np.float64(1258.0)];[np.float64(0.0), np.float64(0.0)];483.0;250.0;2;3.4775;3.0547;347.4276084169158;3.27;241.5;1467.0
6;6;of;718;770;735;786;778.0;2.0;1;[np.float64(1262.0), np.float64(1300.0)];[np.float64(0.0), np.float64(93.61915095870232)];290.0;74.0;2;3.4969;3.0304;322.44530529203394;3.26;145.0;74.0
7;7;the;742;770;771;786;778.0;0.0;1;[np.float64(1260.0)];[np.float64(0.0)];167.0;167.0;1;3.4547;3.0181;286.4762131798402;3.24;167.0;441.0
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(1263.0)];[np.float64(6.066643408366531)];109.0;109.0;1;3.4691;3.0375;233.5390506205775;3.25;109.0;109.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(1264.0)];[np.float64(0.0)];183.0;183.0;1;3.4651;3.0088;127.82105874447878;3.24;183.0;183.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;103.96467477249993;;;
11;11;the;962;770;991;786;778.0;0.0;1;[np.float64(1301.0)];[np.float64(99.10923500782825)];84.0;84.0;1;3.5476;3.0556;67.38620545870624;3.3;84.0;84.0
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(1265.0), np.float64(1302.0)];[np.float64(1.5239326086910978), np.float64(12.591462612151986)];384.0;184.0;2;3.4512;3.0195;12.591462612151986;3.24;192.0;684.0
