;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Title:;270;425;315;440;432.5;;1;[np.float64(1389.0)];[np.float64(0.0)];217.0;217.0;1;3.5392;3.3045;497.88962173461914;3.42;217.0;217.0
1;1;Vehicle;324;425;394;440;432.5;0.0;1;[np.float64(1388.0)];[np.float64(0.0)];267.0;267.0;1;3.5341;3.3165;418.88962173461914;3.43;267.0;484.0
2;2;Noise;403;425;457;440;432.5;0.0;1;[];[];0.0;0.0;0;;;355.88962173461914;;;
3;3;and;465;425;499;440;432.5;0.0;1;[];[];0.0;0.0;0;;;313.88962173461914;;;
4;4;Vibration;507;425;591;440;432.5;0.0;1;[np.float64(1390.0), np.float64(1391.0)];[np.float64(0.0), np.float64(7.259539842605591)];149.0;83.0;2;3.5943;3.3779;221.88962173461914;3.49;74.5;149.0
5;5;Refinement.;600;425;714;440;432.5;0.0;1;[];[];0.0;0.0;0;;;98.88962173461914;;;
6;6;Topic:;723;425;780;444;434.5;2.0;1;[np.float64(1392.0), np.float64(1393.0)];[np.float64(1.1302487509591401), np.float64(3.8638930320739746)];233.0;116.0;2;3.6276;3.398;32.88962173461914;3.51;116.5;233.0
7;7;Woodhead;789;425;891;440;432.5;2.0;1;[np.float64(1394.0), np.float64(1397.0)];[np.float64(5.892100004049382), np.float64(0.0)];417.0;217.0;2;3.5858;3.3102;0.0;3.45;208.5;217.0
8;8;Publishing;901;425;998;444;434.5;2.0;1;[];[];0.0;0.0;0;;;88.11037826538086;;;
9;9;in;1007;425;1021;440;432.5;2.0;1;[np.float64(1395.0)];[np.float64(3.239345843975343)];217.0;217.0;1;3.5881;3.2899;194.11037826538086;3.44;217.0;217.0
10;10;Mechanical;1030;425;1137;440;432.5;0.0;1;[np.float64(1396.0)];[np.float64(0.0)];133.0;133.0;1;3.5683;3.2817;217.11037826538086;3.42;133.0;333.0
11;11;Engineering.;1146;425;1264;444;434.5;2.0;1;[];[];0.0;0.0;0;;;333.11037826538086;;;
