;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;In;266;261;281;276;268.5;;1;[];[];0.0;0.0;0;;;509.3065230541998;;;
1;1;the;289;261;318;276;268.5;0.0;1;[];[];0.0;0.0;0;;;473.2297383837278;;;
2;2;image,;327;261;388;280;270.5;2.0;1;[np.float64(1491.0), np.float64(1492.0)];[np.float64(9.014207601547184), np.float64(0.0)];317.0;100.0;2;3.6521;3.4108;404.3749766352015;3.53;158.5;317.0
3;3;|;399;261;401;276;268.5;2.0;1;[];[];0.0;0.0;0;;;392.92582607801853;;;
4;4;can;410;265;443;276;270.5;2.0;1;[];[];0.0;0.0;0;;;352.76600520717784;;;
5;5;see;452;265;486;276;270.5;0.0;1;[np.float64(1493.0)];[np.float64(10.721985340118408)];167.0;167.0;1;3.5729;3.3387;312.15218053648243;3.46;167.0;167.0
6;6;a;489;257;499;284;270.5;0.0;1;[];[];0.0;0.0;0;;;297.1919044057771;;;
7;7;variety;512;261;575;280;270.5;0.0;1;[np.float64(1494.0)];[np.float64(24.50337929725646)];167.0;167.0;1;3.5558;3.3368;228.99199890129802;3.45;167.0;167.0
8;8;of;583;261;601;276;268.5;2.0;1;[];[];0.0;0.0;0;;;208.29463608468635;;;
9;9;furniture,;607;261;691;278;269.5;1.0;1;[np.float64(1495.0)];[np.float64(27.656744194030694)];250.0;250.0;1;3.5358;3.3091;138.2132774441359;3.42;250.0;250.0
10;10;including;701;261;784;280;270.5;1.0;1;[np.float64(1496.0)];[np.float64(16.75779801148633)];216.0;216.0;1;3.5195;3.3081;104.98078498840329;3.41;216.0;216.0
11;11;a;793;265;803;276;270.5;0.0;1;[];[];0.0;0.0;0;;;109.9398381811989;;;
12;12;couch,;811;261;873;279;270.0;0.5;1;[np.float64(1497.0)];[np.float64(17.314688086509705)];74.0;74.0;1;3.5351;3.2825;110.84908148202246;3.41;74.0;74.0
13;13;a;882;265;893;276;270.5;0.5;1;[];[];0.0;0.0;0;;;150.28960724663162;;;
14;14;chair,;901;261;951;278;269.5;1.0;1;[np.float64(1498.0)];[np.float64(24.263429641723576)];142.0;142.0;1;3.58;3.2866;162.63043446887866;3.43;142.0;142.0
15;15;and;961;261;995;276;268.5;1.0;1;[];[];0.0;0.0;0;;;212.55438490479898;;;
16;16;a;1003;265;1013;276;270.5;2.0;1;[];[];0.0;0.0;0;;;249.54461759972853;;;
17;17;refrigerator.;1022;261;1131;280;270.5;0.0;1;[np.float64(1499.0)];[np.float64(27.29325497150421)];200.0;200.0;1;3.5629;3.2459;265.1570953269601;3.4;200.0;200.0
18;18;The;1140;261;1177;276;268.5;2.0;1;[];[];0.0;0.0;0;;;377.56024995945666;;;
19;19;couch;1185;261;1241;276;268.5;0.0;1;[np.float64(1500.0)];[np.float64(4.561671781539928)];167.0;167.0;1;3.4969;3.1111;420.8453768779254;3.3;167.0;167.0
20;20;is;1250;261;1264;276;268.5;0.0;1;[];[];0.0;0.0;0;;;483.92098031791784;;;
21;21;located;257;342;324;358;350.0;81.5;2;[np.float64(1502.0)];[np.float64(0.0)];216.0;216.0;1;3.395;3.177;455.3102404639172;3.29;216.0;216.0
22;22;in;333;342;347;358;350.0;0.0;2;[np.float64(1501.0)];[np.float64(3.7017159461975098)];150.0;150.0;1;3.3592;3.1945;432.3528066208248;3.28;150.0;366.0
23;23;the;355;342;385;358;350.0;0.0;2;[];[];0.0;0.0;0;;;394.4339995629059;;;
24;24;living;393;342;440;362;352.0;2.0;2;[np.float64(1503.0)];[np.float64(1.563544663515927)];183.0;183.0;1;3.4426;3.2017;339.2892868224502;3.32;183.0;183.0
25;25;room,;449;346;501;361;353.5;1.5;2;[np.float64(1504.0)];[np.float64(0.0)];100.0;100.0;1;3.4017;3.1601;278.54433518264926;3.28;100.0;100.0
26;26;while;510;342;558;358;350.0;3.5;2;[];[];0.0;0.0;0;;;222.1546247542546;;;
27;27;the;566;342;595;358;350.0;0.0;2;[np.float64(1505.0)];[np.float64(7.840311743996324)];184.0;184.0;1;3.3998;3.1871;185.4829592304291;3.29;184.0;184.0
28;28;chair;603;342;650;358;350.0;0.0;2;[];[];0.0;0.0;0;;;131.31189811315897;;;
29;29;is;657;342;671;358;350.0;0.0;2;[];[];0.0;0.0;0;;;110.84398676269858;;;
30;30;positioned;680;342;776;362;352.0;2.0;2;[np.float64(1506.0), np.float64(1507.0), np.float64(1554.0)];[np.float64(3.4515227404507414), np.float64(0.0), np.float64(23.117465224054072)];510.0;184.0;3;3.4618;3.1929;23.117465224054072;3.33;170.0;351.0
31;31;near;785;346;827;358;352.0;0.0;2;[];[];0.0;0.0;0;;;27.7503379494325;;;
32;32;the;834;342;863;358;350.0;2.0;2;[];[];0.0;0.0;0;;;61.701613907859624;;;
33;33;dining;871;342;927;362;352.0;2.0;2;[np.float64(1508.0)];[np.float64(0.0)];200.0;200.0;1;3.4344;3.1854;95.30211825610537;3.31;200.0;200.0
34;34;table.;935;342;986;358;350.0;2.0;2;[np.float64(1509.0), np.float64(1510.0)];[np.float64(11.277340412139836), np.float64(12.758318901061955)];317.0;217.0;2;3.4304;3.1728;158.79875384657993;3.3;158.5;317.0
35;35;The;995;342;1031;358;350.0;0.0;2;[];[];0.0;0.0;0;;;218.16468414936975;;;
36;36;refrigerator;1040;342;1145;362;352.0;2.0;2;[np.float64(1511.0)];[np.float64(7.037466321672696)];116.0;116.0;1;;3.1785;262.4977562192918;;116.0;116.0
37;37;is;1153;342;1166;358;350.0;2.0;2;[];[];0.0;0.0;0;;;375.4605577178721;;;
38;38;situated;1174;342;1249;358;350.0;0.0;2;[np.float64(1512.0)];[np.float64(0.0)];183.0;183.0;1;3.4905;3.136;396.4091386650719;3.31;183.0;183.0
39;39;in;1258;342;1272;358;350.0;0.0;2;[];[];0.0;0.0;0;;;480.2483779032042;;;
40;40;the;252;425;281;440;432.5;82.5;3;[];[];0.0;0.0;0;;;499.11708095297035;;;
41;41;kitchen;289;425;356;440;432.5;0.0;3;[np.float64(1514.0)];[np.float64(0.0)];125.0;125.0;1;3.3819;3.1297;424.40115690520145;3.26;125.0;125.0
42;42;area.;365;429;411;440;434.5;2.0;3;[np.float64(1513.0)];[np.float64(3.0609859119762746)];183.0;183.0;1;3.3648;3.1566;370.13697751477065;3.26;183.0;308.0
43;43;Additionally,;420;425;535;444;434.5;0.0;3;[np.float64(1515.0)];[np.float64(0.0)];192.0;192.0;1;3.3418;3.1141;246.77665568214388;3.23;192.0;192.0
44;44;there;544;425;593;440;432.5;2.0;3;[];[];0.0;0.0;0;;;189.77761583022746;;;
45;45;is;601;425;615;440;432.5;0.0;3;[];[];0.0;0.0;0;;;168.33626477585526;;;
46;46;a;623;429;633;440;434.5;2.0;3;[np.float64(1516.0)];[np.float64(2.676616668701172)];200.0;200.0;1;3.2696;3.0613;152.02265395265894;3.17;200.0;200.0
47;47;TV;641;425;668;440;432.5;2.0;3;[];[];0.0;0.0;0;;;117.53308025260327;;;
48;48;in;677;425;691;440;432.5;0.0;3;[];[];0.0;0.0;0;;;96.22660378117438;;;
49;49;the;699;425;728;440;432.5;0.0;3;[];[];0.0;0.0;0;;;64.44230086234093;;;
50;50;living;737;425;783;444;434.5;2.0;3;[np.float64(1517.0)];[np.float64(3.544940185546807)];250.0;250.0;1;3.2537;3.0328;40.019215011596714;3.14;250.0;250.0
51;51;room,;793;429;844;442;435.5;1.0;3;[np.float64(1518.0), np.float64(1519.0)];[np.float64(2.6115370652101606), np.float64(0.0)];633.0;233.0;2;3.3018;3.0913;46.342721250017156;3.2;316.5;633.0
52;52;which;853;425;907;440;432.5;3.0;3;[];[];0.0;0.0;0;;;84.55932402480286;;;
53;53;adds;916;425;961;440;432.5;0.0;3;[np.float64(1520.0)];[np.float64(0.0)];233.0;233.0;1;3.4275;3.2024;143.19568333451107;3.31;233.0;233.0
54;54;to;969;425;986;440;432.5;0.0;3;[np.float64(1521.0)];[np.float64(4.690600037574825)];66.0;66.0;1;3.5009;3.2533;194.64822280364032;3.38;66.0;66.0
55;55;the;994;425;1023;440;432.5;0.0;3;[];[];0.0;0.0;0;;;219.17441563384043;;;
56;56;cozy;1031;429;1075;444;436.5;4.0;3;[];[];0.0;0.0;0;;;256.29832042700076;;;
