;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;553.6794684907325;;;
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;531.681500527896;;;
2;2;the;533;770;562;786;778.0;0.0;1;[];[];0.0;0.0;0;;;495.6852147369534;;;
3;3;purpose;571;774;646;790;782.0;4.0;1;[np.float64(236.0)];[np.float64(34.82563325337003)];233.0;233.0;1;3.3865;3.1451;411.7874757940211;3.27;233.0;233.0
4;4;of;654;770;672;786;778.0;4.0;1;[np.float64(288.0)];[np.float64(29.14113211631775)];133.0;133.0;1;3.6192;3.2588;385.70085945703414;3.44;133.0;133.0
5;5;the;679;770;708;786;778.0;0.0;1;[np.float64(240.0)];[np.float64(15.926571083068893)];250.0;250.0;1;3.4187;3.161;349.7081169934713;3.29;250.0;250.0
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(239.0)];[np.float64(15.31602087887859)];183.0;183.0;1;3.4047;3.1671;309.71815949205626;3.29;183.0;433.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(238.0), np.float64(241.0)];[np.float64(8.747990989685036), np.float64(12.996733665466309)];417.0;167.0;2;3.4411;3.1775;221.75300453614366;3.31;208.5;850.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(242.0)];[np.float64(21.406145572662354)];200.0;200.0;1;3.5085;3.1812;114.86730629635262;3.34;200.0;200.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;91.92660937887253;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[np.float64(289.0)];[np.float64(13.120455741882324)];150.0;150.0;1;3.6896;3.2781;54.13496262603117;3.48;150.0;150.0
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(243.0), np.float64(290.0)];[np.float64(17.615467158230786), np.float64(7.374191641807556)];316.0;183.0;2;3.6075;3.2437;7.374191641807556;3.43;158.0;599.0
