;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;342;288;358;350.0;;1;[];[];0.0;0.0;0;;;902.2181223694118;;;
1;1;image;297;342;353;362;352.0;2.0;1;[];[];0.0;0.0;0;;;837.1302356835981;;;
2;2;shows;361;342;422;358;350.0;2.0;1;[];[];0.0;0.0;0;;;768.8990041325784;;;
3;3;a;423;338;433;366;352.0;2.0;1;[np.float64(4761.0)];[np.float64(0.08892059326171875)];75.0;75.0;1;3.4884;3.2682;757.122272256839;3.38;75.0;75.0
4;4;street;448;343;502;358;350.5;1.5;1;[np.float64(4763.0)];[np.float64(1.9205865859985352)];133.0;133.0;1;3.3867;3.1777;689.4313684655637;3.28;133.0;133.0
5;5;scene;510;346;567;358;352.0;1.5;1;[np.float64(4762.0), np.float64(4777.0)];[np.float64(2.4731711474331632), np.float64(23.362588882446232)];326.0;176.0;2;3.4026;3.1967;624.9639450438209;3.3;163.0;309.0
6;6;with;574;342;612;358;350.0;2.0;1;[];[];0.0;0.0;0;;;580.4022485036691;;;
7;7;traffic;620;342;673;358;350.0;0.0;1;[np.float64(4764.0)];[np.float64(4.533382112329605)];183.0;183.0;1;3.3426;3.1395;520.1169043447247;3.24;183.0;183.0
8;8;signs;681;342;730;362;352.0;2.0;1;[];[];0.0;0.0;0;;;463.2473335295156;;;
9;9;in;739;342;754;358;350.0;2.0;1;[];[];0.0;0.0;0;;;440.37018702362406;;;
10;10;the;762;342;791;358;350.0;0.0;1;[];[];0.0;0.0;0;;;404.1085816408476;;;
11;11;foreground,;798;342;907;362;352.0;2.0;1;[np.float64(4765.0), np.float64(4766.0)];[np.float64(5.468121098601262), np.float64(12.583167839050247)];317.0;234.0;2;3.307;3.0956;290.50356173059777;3.2;158.5;317.0
12;12;but;917;342;945;358;350.0;2.0;1;[];[];0.0;0.0;0;;;255.46695930612768;;;
13;13;there;953;342;1001;358;350.0;0.0;1;[np.float64(4767.0)];[np.float64(13.244284595761997)];233.0;233.0;1;3.3229;3.0789;203.40186966908414;3.2;233.0;233.0
14;14;is;1010;342;1023;358;350.0;0.0;1;[];[];0.0;0.0;0;;;183.5825488265214;;;
15;15;no;1032;346;1054;358;352.0;2.0;1;[];[];0.0;0.0;0;;;156.64658111519987;;;
16;16;visible;1062;342;1121;358;350.0;2.0;1;[np.float64(4768.0)];[np.float64(19.30179899930954)];133.0;133.0;1;3.3436;3.0923;106.28838359492914;3.22;133.0;133.0
17;17;purple;1130;342;1188;362;352.0;2.0;1;[np.float64(4769.0)];[np.float64(0.6992889317598951)];184.0;184.0;1;3.3799;3.1056;79.8537020683288;3.24;184.0;184.0
18;18;umbrella;1196;342;1276;358;350.0;2.0;1;[np.float64(4770.0)];[np.float64(0.0)];83.0;83.0;1;3.4375;3.0838;84.41139097413111;3.26;83.0;83.0
19;19;near;269;429;311;440;434.5;84.5;2;[];[];0.0;0.0;0;;;875.3148799187621;;;
20;20;any;318;429;352;444;436.5;2.0;2;[];[];0.0;0.0;0;;;834.3129170735679;;;
21;21;green;360;429;413;444;436.5;0.0;2;[np.float64(4771.0)];[np.float64(6.205701828002873)];150.0;150.0;1;3.3327;3.1727;773.3129170735679;3.25;150.0;150.0
22;22;leaves.;422;425;488;440;432.5;4.0;2;[];[];0.0;0.0;0;;;698.3153774356925;;;
23;23;It;499;425;509;440;432.5;0.0;2;[];[];0.0;0.0;0;;;677.3154537186228;;;
24;24;might;517;425;568;444;434.5;2.0;2;[np.float64(4778.0)];[np.float64(0.0)];184.0;184.0;1;3.3452;3.1553;618.3129170735679;3.25;184.0;184.0
25;25;not;577;425;605;440;432.5;2.0;2;[np.float64(4772.0), np.float64(4773.0)];[np.float64(22.166665082840115), np.float64(35.056620461600176)];232.0;116.0;2;3.3705;3.1924;581.3158726268696;3.28;116.0;232.0
26;26;be;613;425;635;440;432.5;0.0;2;[];[];0.0;0.0;0;;;551.316033454066;;;
27;27;included;644;425;722;440;432.5;0.0;2;[np.float64(4774.0), np.float64(4775.0), np.float64(4779.0)];[np.float64(52.06705859991217), np.float64(57.28452920913702), np.float64(0.0)];500.0;217.0;3;3.3671;3.1504;464.316617377328;3.26;166.6667;317.0
28;28;in;731;425;745;440;432.5;0.0;2;[];[];0.0;0.0;0;;;441.316810225194;;;
29;29;the;753;425;782;440;432.5;0.0;2;[];[];0.0;0.0;0;;;404.31716649666987;;;
30;30;frame;790;425;844;440;432.5;0.0;2;[np.float64(4776.0), np.float64(4780.0)];[np.float64(58.86284906213933), np.float64(0.0)];434.0;184.0;2;3.3764;3.1677;342.31793614529386;3.27;217.0;951.0
31;31;of;852;425;870;440;432.5;0.0;2;[];[];0.0;0.0;0;;;316.3183486915483;;;
32;32;this;876;425;909;440;432.5;0.0;2;[];[];0.0;0.0;0;;;277.3191125530472;;;
33;33;picture;918;425;982;444;434.5;2.0;2;[np.float64(4781.0)];[np.float64(0.0)];167.0;167.0;1;3.5092;3.2313;204.31291707356786;3.37;167.0;167.0
34;34;or;989;429;1008;440;434.5;0.0;2;[];[];0.0;0.0;0;;;178.32255215379578;;;
35;35;it;1016;425;1025;440;432.5;2.0;2;[];[];0.0;0.0;0;;;161.3235674851691;;;
36;36;might;1033;425;1084;444;434.5;2.0;2;[np.float64(4782.0)];[np.float64(0.0)];100.0;100.0;1;3.5313;3.2105;102.31291707356786;3.37;100.0;100.0
37;37;be;1093;425;1114;440;432.5;2.0;2;[np.float64(4783.0)];[np.float64(0.1345554351806868)];84.0;84.0;1;3.5164;3.1792;72.33667249083848;3.35;84.0;84.0
38;38;obscured;1122;425;1210;440;432.5;0.0;2;[np.float64(4784.0), np.float64(4788.0)];[np.float64(1.0226845145225525), np.float64(1.8537020683288006)];434.0;134.0;2;3.6204;3.2205;1.8537020683288006;3.42;217.0;134.0
