;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;420;770;469;786;778.0;;1;[];[];0.0;0.0;0;;;554.7432988590296;;;
1;1;could;477;770;526;786;778.0;0.0;1;[np.float64(2940.0)];[np.float64(1.4997515678405762)];400.0;400.0;1;3.1095;3.6065;497.765924877267;3.36;400.0;400.0
2;2;be;535;770;556;786;778.0;0.0;1;[np.float64(2934.0), np.float64(2939.0)];[np.float64(9.150202178955169), np.float64(8.127002129187986)];933.0;500.0;2;3.0335;3.3775;467.7800476612196;3.21;466.5;500.0
3;3;a;565;774;575;786;780.0;2.0;1;[np.float64(2935.0), np.float64(2941.0)];[np.float64(10.082257175445534), np.float64(13.86495331355502)];1700.0;1000.0;2;3.079;3.5547;448.939720407853;3.32;850.0;1000.0
4;4;reason;584;774;646;786;780.0;0.0;1;[np.float64(2938.0)];[np.float64(22.482632550326343)];725.0;725.0;1;2.9724;3.3743;378.01373102434064;3.17;725.0;2258.0
5;5;the;655;770;684;786;778.0;2.0;1;[np.float64(2936.0), np.float64(2942.0)];[np.float64(16.838359796083864), np.float64(29.844388008117676)];1334.0;867.0;2;2.9856;3.4681;339.86831216357433;3.23;667.0;867.0
6;6;people;693;770;755;790;780.0;2.0;1;[np.float64(2937.0)];[np.float64(13.027941703796387)];75.0;75.0;1;2.9437;3.3359;268.9534864915831;3.14;75.0;2800.0
7;7;in;764;770;778;786;778.0;2.0;1;[np.float64(2943.0)];[np.float64(22.28147461086332)];667.0;667.0;1;2.9346;3.476;245.9916155998423;3.21;667.0;667.0
8;8;the;786;770;815;786;778.0;0.0;1;[];[];0.0;0.0;0;;;209.07054297055302;;;
9;9;image;824;770;880;790;780.0;2.0;1;[np.float64(2944.0)];[np.float64(7.104866027832031)];300.0;300.0;1;2.9511;3.4437;144.30713363122717;3.2;300.0;300.0
10;10;are;888;774;917;786;780.0;0.0;1;[np.float64(2945.0)];[np.float64(6.761627269762593)];634.0;634.0;1;2.9364;3.366;108.19243318927727;3.15;634.0;634.0
11;11;playing;926;770;991;790;780.0;0.0;1;[];[];0.0;0.0;0;;;35.75471709585594;;;
12;12;Wii;1000;770;1027;786;778.0;2.0;1;[np.float64(2946.0)];[np.float64(14.804598746761144)];1033.0;1033.0;1;2.9564;3.3992;14.804598746761144;3.18;1033.0;1033.0
13;13;at;1036;771;1053;786;778.5;0.5;1;[];[];0.0;0.0;0;;;20.121991045022977;;;
14;14;work?;1060;770;1115;786;778.0;0.5;1;[];[];0.0;0.0;0;;;39.345786851096776;;;
