;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;260;261;297;276;268.5;;1;[];[];0.0;0.0;0;;;636.8040417448015;;;
1;1;image;305;261;362;280;270.5;2.0;1;[np.float64(1914.0)];[np.float64(59.34492830796671)];367.0;367.0;1;2.7431;3.0685;573.6615181036453;2.91;367.0;367.0
2;2;is;370;261;384;276;268.5;2.0;1;[];[];0.0;0.0;0;;;554.1651551230133;;;
3;3;a;392;265;402;276;270.5;2.0;1;[];[];0.0;0.0;0;;;537.2394106028772;;;
4;4;compilation;410;261;518;280;270.5;0.0;1;[np.float64(1915.0), np.float64(1916.0)];[np.float64(55.61659080049259), np.float64(53.762206554412785)];1674.0;1533.0;2;2.6926;3.075;428.5482882249825;2.88;837.0;1674.0
5;5;of;526;261;544;276;268.5;2.0;1;[];[];0.0;0.0;0;;;406.95950993866984;;;
6;6;four;550;261;588;276;268.5;0.0;1;[np.float64(1917.0)];[np.float64(58.0497522354126)];200.0;200.0;1;2.7243;3.1053;368.3533958214581;2.91;200.0;200.0
7;7;photos,;596;261;664;280;270.5;2.0;1;[np.float64(1918.0)];[np.float64(55.041264915466286)];167.0;167.0;1;2.6866;3.0415;302.71177604213443;2.86;167.0;167.0
8;8;each;674;261;719;276;268.5;2.0;1;[np.float64(1919.0)];[np.float64(59.12949755498392)];967.0;967.0;1;2.6585;2.9833;263.6172173187401;2.82;967.0;967.0
9;9;depicting;727;261;812;280;270.5;2.0;1;[np.float64(1920.0), np.float64(1921.0)];[np.float64(58.34843635559076), np.float64(47.371167659759465)];633.0;333.0;2;2.7194;3.0393;204.61345547963504;2.88;316.5;633.0
10;10;a;821;265;831;276;270.5;0.0;1;[];[];0.0;0.0;0;;;200.29965993676086;;;
11;11;man;840;265;879;276;270.5;0.0;1;[];[];0.0;0.0;0;;;187.64610532564944;;;
12;12;performing;888;261;988;280;270.5;0.0;1;[np.float64(1922.0)];[np.float64(52.18405423845559)];233.0;233.0;1;2.7295;3.0792;181.67388221195768;2.9;233.0;233.0
13;13;a;991;257;1001;284;270.5;0.0;1;[];[];0.0;0.0;0;;;196.9014861101857;;;
14;14;trick;1015;261;1054;276;268.5;2.0;1;[];[];0.0;0.0;0;;;215.2359888223675;;;
15;15;on;1062;265;1084;276;270.5;2.0;1;[];[];0.0;0.0;0;;;242.42299098907404;;;
16;16;a;1093;265;1103;276;270.5;0.0;1;[];[];0.0;0.0;0;;;263.42661193989903;;;
