;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[np.float64(3534.0)];[np.float64(5.082743124528292)];367.0;367.0;1;2.1849;2.3455;413.8634613518295;2.27;367.0;367.0
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;373.1920883576051;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(3524.0), np.float64(3535.0)];[np.float64(6.873377773742208), np.float64(0.0)];275.0;100.0;2;2.478;2.8161;332.01356808417347;2.65;137.5;100.0
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;295.10858741230317;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(3522.0), np.float64(3536.0)];[np.float64(16.158068537712097), np.float64(14.228560851170528)];3266.0;2408.0;2;2.5378;2.9372;244.28668454399988;2.74;1633.0;2408.0
5;5;of;711;770;729;786;778.0;0.0;1;[];[];0.0;0.0;0;;;218.4094351471821;;;
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(3523.0), np.float64(3525.0)];[np.float64(16.517929077148438), np.float64(19.790002632141068)];458.0;292.0;2;2.5624;2.9631;166.76952837054495;2.76;229.0;558.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(3526.0), np.float64(3537.0)];[np.float64(24.32401046752932), np.float64(39.19987511634827)];1066.0;666.0;2;2.3122;2.8746;111.53216229854681;2.59;533.0;666.0
8;8;over;846;774;886;786;780.0;0.0;1;[];[];0.0;0.0;0;;;65.79285829364532;;;
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(3527.0), np.float64(3530.0)];[np.float64(20.324012483869296), np.float64(22.798602954912443)];834.0;233.0;2;2.3;2.8704;33.02927532781483;2.59;417.0;233.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(3528.0), np.float64(3529.0), np.float64(3531.0), np.float64(3538.0)];[np.float64(15.170471778282717), np.float64(14.264266447587374), np.float64(18.805099896022284), np.float64(22.41847445748067)];2575.0;867.0;4;2.3489;2.8812;22.41847445748067;2.62;643.75;4976.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[];[];0.0;0.0;0;;;57.31087179154365;;;
