;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;536.6681537512907;;;
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;514.6755624601747;;;
2;2;the;533;770;562;786;778.0;0.0;1;[];[];0.0;0.0;0;;;478.68915447220627;;;
3;3;purpose;571;774;646;790;782.0;4.0;1;[np.float64(837.0)];[np.float64(0.0)];267.0;267.0;1;2.3922;2.6175;394.888947018966;2.5;267.0;267.0
4;4;of;654;770;672;786;778.0;4.0;1;[];[];0.0;0.0;0;;;368.74712652942276;;;
5;5;the;679;770;708;786;778.0;0.0;1;[np.float64(838.0)];[np.float64(0.09727304632019695)];167.0;167.0;1;2.2898;2.6382;332.7744211013292;2.46;167.0;167.0
6;6;Om;716;770;748;786;778.0;0.0;1;[];[];0.0;0.0;0;;;292.8126170266783;;;
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(839.0), np.float64(840.0)];[np.float64(13.438170538320264), np.float64(31.946255475824614)];1134.0;467.0;2;2.2186;2.6665;204.94911090688933;2.44;567.0;1134.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(841.0), np.float64(843.0)];[np.float64(24.16087644750428), np.float64(12.87193280544011)];941.0;300.0;2;2.2866;2.6246;98.44411498212176;2.46;470.5;300.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;75.73296145839315;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[np.float64(842.0)];[np.float64(17.810993250436315)];301.0;301.0;1;2.3166;2.6617;38.95990418894133;2.49;301.0;942.0
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(844.0)];[np.float64(13.63822899855586)];225.0;225.0;1;2.3424;2.6401;13.63822899855586;2.49;225.0;225.0
