text;attention
The;1.794172e-18
image;1.5966584e-18
is;1.657067e-18
a;1.566559e-18
compilation;1.662531e-18
of;1.5720305e-18
four;1.535228e-18
photos,;2.1230784e-18
each;1.6951275e-18
depicting;1.8585547e-18
a;1.4611855e-18
man;1.6324533e-18
performing;1.7094591e-18
a;1.4504118e-18
trick;1.6338926e-18
on;1.4856857e-18
a;1.4259004e-18
skateboard.;1.0
The;1.6424727e-18
man;1.430575e-18
is;1.499573e-18
wearing;1.7368564e-18
a;1.3884134e-18
black;1.3956937e-18
shirt;1.4320055e-18
and;1.432093e-18
jeans;1.4158081e-18
throughout;1.4865982e-18
the;1.3691005e-18
sequence.;1.8150857e-18
In;1.470333e-18
the;1.4036922e-18
first;1.4383783e-18
photo,;1.7187246e-18
the;1.4145989e-18
man;1.3832379e-18
is;1.4316942e-18
at;1.4740396e-18
the;1.3745641e-18
top;1.4488081e-18
of;1.4449721e-18
a;1.3666429e-18
ramp,;1.6602053e-18
preparing;1.5207842e-18
to;1.4534305e-18
drop;1.4501573e-18
in;1.4043027e-18
and;1.4072198e-18
ride;1.5139596e-18
his;1.3934859e-18
skateboard;1.5747075e-18
down;1.4428131e-18
the;1.3571875e-18
ramp.;1.4746244e-18
The;1.4005737e-18
following;1.4719379e-18
three;1.3808865e-18
photos;1.3860742e-18
show;1.4456834e-18
him;1.4057337e-18
in;1.4190957e-18
mid-air,;1.646387e-18
executing;1.5026021e-18
a;1.3567113e-18
trick;1.3614967e-18
that;1.3671643e-18
involves;1.4232864e-18
jumping;1.4161701e-18
over;1.4305478e-18
a;1.3290853e-18
ledge.;1.4631154e-18
The;1.3724892e-18
sequence;1.3773826e-18
captures;1.5199026e-18
the;1.3705271e-18
motion;1.3805389e-18
and;1.4176457e-18
excitement;1.3652517e-18
of;1.3886252e-18
the;1.3578763e-18
skateboarder's;1.5276219e-18
performance.;1.3149146e-18
