text;attention
The;3.1466412e-15
image;3.1493672e-15
is;2.8745848e-15
a;2.821384e-15
compilation;3.5682648e-15
of;2.932869e-15
four;3.1912352e-15
photos,;4.2823343e-15
each;2.9682334e-15
depicting;3.875133e-15
a;2.712564e-15
man;3.2598794e-15
performing;3.0982352e-15
a;2.6875458e-15
trick;5.131093e-15
on;2.9702496e-15
a;2.9734124e-15
skateboard.;1.0
The;3.3186505e-15
man;2.9005474e-15
is;2.7415983e-15
wearing;3.728385e-15
a;2.713485e-15
black;3.2513601e-15
shirt;2.865574e-15
and;2.6404344e-15
jeans;2.888809e-15
throughout;2.8834037e-15
the;2.6132885e-15
sequence.;3.3830725e-15
In;2.7778227e-15
the;2.688202e-15
first;2.812047e-15
photo,;3.24238e-15
the;2.616191e-15
man;2.7879929e-15
is;2.7689465e-15
at;2.756279e-15
the;2.580863e-15
top;2.7981363e-15
of;2.79677e-15
a;3.0682784e-15
ramp,;4.199843e-15
preparing;1.492525e-14
to;2.7310767e-15
drop;3.3903072e-15
in;2.9586467e-15
and;2.6824142e-15
ride;3.4185667e-15
his;2.816384e-15
skateboard;3.3012764e-15
down;2.811596e-15
the;2.9220034e-15
ramp.;3.0638224e-15
The;2.5638478e-15
following;2.6723438e-15
three;2.620586e-15
photos;2.617299e-15
show;2.6540774e-15
him;2.8082198e-15
in;2.5322967e-15
mid-air,;3.9223076e-15
executing;2.6751691e-15
a;2.7476184e-15
trick;2.8219546e-15
that;2.5242725e-15
involves;2.6602501e-15
jumping;2.9166133e-15
over;2.7385151e-15
a;2.5800264e-15
ledge.;2.9411821e-15
The;2.5469254e-15
sequence;2.7048968e-15
captures;3.0507251e-15
the;2.5662943e-15
motion;2.8124223e-15
and;2.5154672e-15
excitement;2.777314e-15
of;2.7673837e-15
the;2.6242673e-15
skateboarder's;3.4807032e-15
performance.;2.4975681e-15
