text;attention
No,;1.756141e-07
there;8.510068e-08
is;7.3415826e-08
no;8.810655e-08
chicken;1.8662298e-07
in;1.0486167e-07
this;8.34227e-08
image.;0.9999939
The;1.6140281e-07
image;9.726851e-08
shows;1.2352756e-07
a;8.649244e-08
street;1.2125632e-07
scene;1.4313864e-07
with;1.02522854e-07
cows.;4.5535157e-07
There;8.828772e-08
is;7.8116166e-08
a;9.7525444e-08
white;1.0851563e-07
cow;1.459934e-07
with;9.581222e-08
a;7.48447e-08
bell;1.2436006e-07
around;7.412894e-08
its;7.68825e-08
neck;8.166401e-08
looking;9.4770414e-08
directly;9.3771945e-08
at;9.549057e-08
the;7.840351e-08
camera,;1.5602649e-07
and;8.5749654e-08
another;9.220042e-08
cow;1.0296202e-07
in;7.704736e-08
front;8.2117296e-08
of;7.379897e-08
it;8.409753e-08
seen;8.046068e-08
from;7.36148e-08
behind.;1.2956853e-07
There;8.53004e-08
are;8.027504e-08
also;8.5385544e-08
people;1.0763934e-07
in;7.3952975e-08
the;7.097055e-08
background,;1.0697742e-07
but;8.098169e-08
no;8.413491e-08
chickens;1.1204531e-07
are;7.642372e-08
visible;7.822024e-08
in;7.078615e-08
the;6.834669e-08
photograph.;7.603348e-08
