;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[np.float64(4718.0)];[np.float64(20.021103024482727)];125.0;125.0;1;3.2651;3.0035;481.2789901988375;3.13;125.0;125.0
1;1;you;390;761;422;776;768.5;4.0;1;[];[];0.0;0.0;0;;;441.46738570098574;;;
2;2;spot;431;757;470;776;766.5;2.0;1;[np.float64(4719.0)];[np.float64(9.120441436767578)];150.0;150.0;1;3.2796;2.997;393.33922848337005;3.14;150.0;150.0
3;3;the;478;757;507;772;764.5;2.0;1;[np.float64(4699.0)];[np.float64(3.615274810790993)];167.0;167.0;1;3.2435;2.9179;356.3734367641256;3.08;167.0;167.0
4;4;purple;516;757;573;776;766.5;2.0;1;[np.float64(4700.0), np.float64(4720.0)];[np.float64(0.0), np.float64(0.0)];401.0;184.0;2;3.2321;2.9007;290.4560863949734;3.07;200.5;184.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[np.float64(4701.0), np.float64(4741.0)];[np.float64(0.0), np.float64(6.178087279037274)];450.0;283.0;2;3.2937;2.9482;201.6531697275261;3.12;225.0;283.0
6;6;near;671;761;713;772;766.5;2.0;1;[np.float64(4721.0)];[np.float64(2.897642649137083)];217.0;217.0;1;3.2717;2.9081;151.34983440408405;3.09;217.0;217.0
7;7;the;720;757;748;772;764.5;2.0;1;[np.float64(4702.0), np.float64(4740.0)];[np.float64(0.0), np.float64(1.919524397168857)];417.0;183.0;2;3.2981;2.945;116.13062540884867;3.12;208.5;183.0
8;8;green;757;761;810;776;768.5;4.0;1;[np.float64(4743.0)];[np.float64(0.0)];200.0;200.0;1;3.4494;3.0526;56.691083540276146;3.25;200.0;200.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[np.float64(4703.0), np.float64(4722.0), np.float64(4742.0), np.float64(4744.0)];[np.float64(0.0), np.float64(0.2169119119644165), np.float64(1.1332580859844938), np.float64(16.09587788581848)];717.0;233.0;4;3.3984;2.9996;16.09587788581848;3.2;179.25;233.0
10;10;It;899;757;910;772;764.5;0.0;1;[];[];0.0;0.0;0;;;39.42555855226646;;;
11;11;appears;918;761;994;776;768.5;4.0;1;[np.float64(4706.0), np.float64(4736.0)];[np.float64(16.153466884906493), np.float64(23.750553477894186)];401.0;217.0;2;3.2938;2.9642;58.54716742877048;3.13;200.5;217.0
12;12;to;1001;757;1018;772;764.5;4.0;1;[];[];0.0;0.0;0;;;138.925820663243;;;
13;13;be;1027;757;1048;772;764.5;0.0;1;[np.float64(4737.0)];[np.float64(8.759175777435303)];67.0;67.0;1;3.3021;2.9768;164.7782635301208;3.14;67.0;67.0
14;14;left;1057;757;1085;772;764.5;0.0;1;[np.float64(4707.0)];[np.float64(4.7492672920227506)];167.0;167.0;1;3.3253;2.976;194.65685330299752;3.15;167.0;167.0
15;15;behind;1093;757;1155;772;764.5;0.0;1;[np.float64(4708.0), np.float64(4734.0), np.float64(4735.0), np.float64(4738.0)];[np.float64(0.0), np.float64(13.793540477752686), np.float64(24.88277530670166), np.float64(18.125664234161377)];542.0;200.0;4;3.3113;2.9764;230.55278750171726;3.14;135.5;200.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[np.float64(4709.0)];[np.float64(0.0)];400.0;400.0;1;3.3168;2.9898;302.4188856516514;3.15;400.0;400.0
17;17;someone.;722;786;813;798;792.0;25.5;2;[np.float64(4710.0), np.float64(4711.0), np.float64(4739.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];668.0;167.0;3;3.3055;2.9923;67.33954475524591;3.15;222.6667;3055.0
