text;attention
The;0.009790586
image;0.009811808
is;0.009814442
a;0.009803408
collage;0.009800344
of;0.0098413285
six;0.0098017575
different;0.009790939
shots;0.009822588
featuring;0.0098073445
a;0.009811642
skateboarder;0.009903863
performing;0.009799754
various;0.0098079685
tricks;0.009814408
on;0.009825805
a;0.009808507
skateboard.;0.009839657
The;0.009796964
skateboarder;0.0098552415
is;0.009791567
captured;0.009789515
in;0.009786229
different;0.009806769
positions;0.009789278
and;0.009796983
stages;0.009799453
of;0.009789579
the;0.009804366
tricks,;0.009832356
showcasing;0.00982826
their;0.009795929
skills;0.009787781
and;0.009798953
the;0.009803959
progression;0.009818355
of;0.009809622
the;0.009803747
stunts.;0.009862919
In;0.009789314
each;0.009794339
of;0.00980413
the;0.009803376
six;0.009792037
shots,;0.009838529
the;0.009797649
skateboarder;0.0098411525
is;0.009790702
wearing;0.009798926
a;0.009802391
black;0.009797983
shirt,;0.009862726
and;0.009801365
the;0.00979034
skateboard;0.009814282
is;0.009793448
visible;0.009788556
in;0.009790078
various;0.009796864
positions;0.009793369
throughout;0.009795245
the;0.009792389
collage.;0.009870234
The;0.009799031
skateboarder;0.009847127
is;0.009790161
captured;0.009793783
in;0.009789854
different;0.009806768
stages;0.00979281
of;0.009794158
the;0.009805432
tricks,;0.009837512
from;0.009792318
the;0.00978967
initial;0.009797157
approach;0.009798105
to;0.009806963
the;0.009849542
peak;0.009796096
of;0.009791697
the;0.009835763
stunt;0.009809789
and;0.00981744
the;0.009799163
landing.;0.009807014
The;0.009803774
collage;0.009821796
captures;0.009834115
the;0.009813533
essence;0.009807245
of;0.009835023
the;0.0097974455
skateboarder's;0.009909352
performance;0.018955963
and;0.0098018125
the;0.0098170005
excitement;0.009797803
of;0.009810138
the;0.009834877
sport.;0.009829356
