text;attention
The;0.022732686
full;0.021670377
name;0.029397678
of;0.021508595
this;0.025294406
Institute;0.028150374
is;0.026622659
"""Juilliard";0.08706877
"University"".";0.0464618
It;0.025239984
was;0.022101443
established;0.027916389
by;0.024784416
a;0.021750547
group;0.027395958
of;0.020776015
students;0.027478069
from;0.023672225
different;0.030144121
universities;0.026282491
and;0.023295393
institutions,;0.0412995
including;0.027176315
Juilliard;0.0492689
School;0.024861995
of;0.019597095
Music,;0.038515072
where;0.025266634
they;0.023777492
were;0.02255198
studying;0.02325412
music;0.019485429
theory;0.021742992
and;0.02027335
composition.;0.033184677
