text;attention
The;0.018783389
main;0.018798867
topic;0.018800655
of;0.018792128
the;0.018810323
report;0.01878011
mentioned;0.018774914
in;0.018925441
the;0.018800667
image;0.018775841
is;0.01877319
"""Access";0.018874826
to;0.018823985
Justice;0.018815028
for;0.018790783
Internally;0.01889282
Displaced;0.019080894
and;0.018919054
Ethnic;0.018869173
Minority;0.01892644
"Women.""";0.01886111
The;0.018919583
report;0.0188486
appears;0.018791452
to;0.018843397
be;0.018796517
an;0.018786421
analytical;0.018807255
study;0.018841874
conducted;0.018791314
in;0.018826379
2015,;0.020028656
focusing;0.018829118
on;0.01882383
the;0.018815985
challenges;0.018827561
and;0.018927835
issues;0.018818775
faced;0.01879479
by;0.018810973
women;0.018826507
who;0.018809862
are;0.018832238
internally;0.018809343
displaced;0.0191105
or;0.018863428
belong;0.018793901
to;0.018824551
ethnic;0.019002499
minorities;0.018904379
in;0.018866688
accessing;0.018834956
justice.;0.018921161
