text;attention
The;0.012682897
image;0.0074143815
depicts;0.022720115
a;0.008255692
man;0.009350043
and;0.007870537
a;0.0054807817
woman;0.011812733
sitting;0.011632857
on;0.0065132286
a;0.006205764
couch;0.022360986
in;0.0074071866
a;0.006387928
living;0.006390239
room.;0.10087117
They;0.00711745
are;0.008001515
facing;0.0067477394
each;0.005732533
other;0.008908816
and;0.009308851
appear;0.007272735
to;0.006112356
be;0.005657345
engaged;0.005058758
in;0.005859862
a;0.0050632195
conversation;0.008607899
or;0.00717804
watching;0.00697719
something;0.006864767
together.;0.026268873
The;0.010877057
couch;0.016670074
is;0.010142498
positioned;0.0080613345
in;0.0057578115
the;0.0071153287
center;0.007424257
of;0.0054921457
the;0.005956404
room,;0.023874555
with;0.007819042
a;0.0067417766
dining;0.00650763
table;0.008584985
and;0.008979465
a;0.005834039
kitchen;0.010223768
area;0.008759035
visible;0.009480779
in;0.0050675618
the;0.00537427
background.;0.053736616
There;0.0053543937
are;0.0076250825
several;0.006200276
objects;0.0089644035
scattered;0.007285486
around;0.0067156167
the;0.0055948202
room,;0.017547546
including;0.008940368
a;0.0065211626
TV,;0.016262636
a;0.0055503594
laptop,;0.00890745
a;0.0057212375
cell;0.0049464125
phone,;0.006995916
and;0.006492903
a;0.0050550876
few;0.0053994064
bottles.;0.012366316
A;0.006342396
refrigerator;0.009515323
can;0.00667954
be;0.005218726
seen;0.006229635
in;0.005513888
the;0.0051424853
kitchen;0.008766332
area,;0.00783755
and;0.0062782047
a;0.0052245026
microwave;0.005505352
is;0.0052230447
also;0.0048691267
present.;0.008172576
The;0.005660114
living;0.005570262
room;0.007620946
is;0.0068418467
furnished;0.0070013544
with;0.006402614
a;0.0052346345
chair;0.0063377195
and;0.005863856
a;0.0048161023
potted;0.005940846
plant,;0.0073802383
adding;0.0072719525
a;0.0050967527
touch;0.0048620715
of;0.0048674457
greenery;0.0053705806
to;0.004830583
the;0.004722691
space.;0.004767004
