text;attention
The;0.009084123
image;0.009434563
is;0.0072288006
a;0.007280517
collage;0.013533474
of;0.0073257377
six;0.007218784
different;0.006287463
shots;0.012512117
featuring;0.0085690925
a;0.007939743
skateboarder;0.23750398
performing;0.007681993
various;0.006729487
tricks;0.011861946
on;0.006999814
a;0.0071941917
skateboard.;0.030027522
The;0.009415452
skateboarder;0.01977828
is;0.006483377
captured;0.009532068
in;0.0061171907
different;0.0071311495
positions;0.01092316
and;0.006458751
stages;0.008732864
of;0.0063752416
the;0.0070099263
tricks,;0.012964908
showcasing;0.010369395
their;0.007270505
skills;0.007850767
and;0.0060817534
the;0.0066807326
progression;0.0075116255
of;0.0056821466
the;0.0061344192
stunts.;0.015085332
In;0.0064293058
each;0.0067368336
of;0.0053441827
the;0.0059723477
six;0.0062389197
shots,;0.009789883
the;0.0073427185
skateboarder;0.015146163
is;0.0057302355
wearing;0.007877601
a;0.005943447
black;0.0067078653
shirt,;0.009041935
and;0.005976489
the;0.007176747
skateboard;0.008701694
is;0.006203192
visible;0.007029112
in;0.005440048
various;0.0057881814
positions;0.006325032
throughout;0.0057345377
the;0.005931659
collage.;0.0086143315
The;0.0072658923
skateboarder;0.010870102
is;0.00569526
captured;0.0067851143
in;0.005643957
different;0.0061744703
stages;0.0067633973
of;0.0055596502
the;0.0058620474
tricks,;0.0078129275
from;0.0066547072
the;0.0055877743
initial;0.0062511987
approach;0.0062231515
to;0.005932863
the;0.0058692996
peak;0.0067135966
of;0.005700625
the;0.00598664
stunt;0.0064421752
and;0.005356444
the;0.0054410496
landing.;0.006139457
The;0.0057613105
collage;0.0066200197
captures;0.007060874
the;0.0059811785
essence;0.0063950503
of;0.0059780194
the;0.0067802332
skateboarder's;0.011132454
performance;0.006026486
and;0.0053453334
the;0.0054665604
excitement;0.005577201
of;0.005293181
the;0.005297776
sport.;0.0053276983
