text;attention
Yes,;0.067508854
there;0.028681736
is;0.029703582
a;0.027954066
purple;0.02814225
umbrella;0.034578107
near;0.028873503
the;0.02580769
green;0.029575905
leaves;0.028727949
in;0.027954219
the;0.023707448
image.;0.09105827
It;0.025363637
appears;0.040715884
to;0.021426052
be;0.024664253
left;0.031051666
behind;0.024800848
by;0.028873445
someone,;0.05369019
possibly;0.029035544
a;0.02516213
pedestrian;0.030677218
who;0.027046692
forgot;0.03467798
it;0.026475579
while;0.029755067
walking;0.024762742
by.;0.049547434
