text;attention
The;0.028483257
full;0.028518181
name;0.0285115
of;0.028507093
this;0.028546132
Institute;0.02851104
is;0.028495267
"""Juilliard";0.028788066
"University"".";0.028639534
It;0.028506119
was;0.028549984
established;0.02850259
by;0.02848009
a;0.02851081
group;0.02855439
of;0.028479548
students;0.02849433
from;0.02851719
different;0.028574072
universities;0.02866352
and;0.028480053
institutions,;0.028537065
including;0.028562535
Juilliard;0.028687675
School;0.028560724
of;0.028716099
Music,;0.028716248
where;0.028553382
they;0.028555864
were;0.028593186
studying;0.028536405
music;0.028530343
theory;0.028702118
and;0.02863286
composition.;0.028802687
