text;attention
The;2.5713493e-16
quote;2.398938e-16
"""Little";3.1868053e-16
things;2.193083e-16
can;2.2198149e-16
grow;2.560465e-16
"big""";3.7105197e-16
is;1.8997951e-16
significant;2.332949e-16
because;2.158893e-16
it;1.9076381e-16
emphasizes;2.3565714e-16
the;1.7980929e-16
importance;2.0677537e-16
of;2.120798e-16
paying;2.3558432e-16
attention;2.0236102e-16
to;1.9375978e-16
small;1.9097933e-16
details;2.8108873e-16
and;1.8348305e-16
considering;2.0179673e-16
their;1.7987172e-16
potential;2.0735278e-16
impact.;1.0
It;2.2930767e-16
suggests;2.2610682e-16
that;1.9905503e-16
seemingly;2.2895195e-16
insignificant;3.934206e-15
occurrences;2.1907168e-16
or;1.7696624e-16
actions;1.8479661e-16
can;1.8270289e-16
have;1.7223164e-16
a;1.6763458e-16
significant;1.7759585e-16
impact;2.100973e-16
on;1.7637653e-16
the;1.6881921e-16
bigger;1.7573314e-16
picture,;2.3723646e-16
and;1.8583082e-16
that;1.8215453e-16
one;1.7729597e-16
should;1.7802793e-16
not;1.9171876e-16
underestimate;2.215754e-16
the;1.6528137e-16
power;1.7004662e-16
of;1.7382499e-16
small;1.6764929e-16
things.;2.4961288e-16
This;1.7312815e-16
quote;1.7929011e-16
can;1.7028548e-16
be;1.6610938e-16
applied;1.9098444e-16
in;1.8627229e-16
various;1.6597826e-16
contexts,;2.2655492e-16
such;1.8011342e-16
as;1.7811217e-16
personal;1.7186804e-16
growth,;2.0732193e-16
business,;1.890224e-16
or;1.7278706e-16
even;1.6974651e-16
global;1.6958149e-16
issues,;2.1454206e-16
as;1.8040772e-16
it;1.7820866e-16
reminds;1.8872194e-16
us;1.711895e-16
to;1.7558372e-16
be;1.6337758e-16
mindful;1.7563597e-16
of;1.6819505e-16
our;1.6505203e-16
actions;1.8186707e-16
and;1.6562218e-16
the;1.6388693e-16
potential;1.7614995e-16
consequences;1.7047331e-16
they;1.644073e-16
may;1.6408962e-16
have.;2.1453388e-16
It;1.7306609e-16
encourages;1.8568697e-16
us;1.6672134e-16
to;1.6817195e-16
take;1.643565e-16
a;1.6372509e-16
holistic;1.7181953e-16
view;1.7252886e-16
of;1.6636303e-16
life;1.8073423e-16
and;1.6535704e-16
recognize;1.6976336e-16
the;1.7023418e-16
interconnectedness;2.0292841e-16
of;1.6204619e-16
all;1.6140581e-16
things,;1.854371e-16
even;1.65815e-16
if;1.6482549e-16
they;1.6248383e-16
appear;1.6119969e-16
small;1.6644747e-16
at;1.5749973e-16
first;1.5729559e-16
glance.;1.6337946e-16
