;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[];[];0.0;0.0;0;;;444.60536302208817;;;
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;422.6205774404201;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;386.64920710475565;;;
3;3;name;613;774;664;786;780.0;2.0;1;[];[];0.0;0.0;0;;;326.71093873000297;;;
4;4;of;673;770;690;786;778.0;2.0;1;[];[];0.0;0.0;0;;;300.7453346980652;;;
5;5;the;697;770;726;786;778.0;0.0;1;[np.float64(2907.0)];[np.float64(34.610359668731576)];66.0;66.0;1;3.9265;;264.8041034827697;;66.0;66.0
6;6;school;735;770;794;786;778.0;0.0;1;[np.float64(2908.0)];[np.float64(17.708566115330388)];67.0;67.0;1;3.9548;4.1153;196.97368293733396;4.04;67.0;67.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[np.float64(2909.0), np.float64(2910.0), np.float64(2913.0)];[np.float64(16.52126955986023), np.float64(15.794228145054376), np.float64(15.310188674926735)];483.0;200.0;3;3.9505;4.1225;90.75587365949733;4.04;161.0;316.0
8;8;in;910;770;924;786;778.0;0.0;1;[np.float64(2912.0)];[np.float64(10.605877518653983)];133.0;133.0;1;3.9346;4.1779;68.24387191502976;4.06;133.0;300.0
9;9;the;932;770;961;786;778.0;0.0;1;[np.float64(2911.0)];[np.float64(6.369528354929998)];233.0;233.0;1;3.9332;4.1167;33.452305373503876;4.02;233.0;533.0
10;10;image?;970;770;1038;790;780.0;2.0;1;[np.float64(2914.0), np.float64(2915.0)];[np.float64(16.350137519836494), np.float64(12.118280529975777)];301.0;167.0;2;4.0144;4.201;12.118280529975777;4.11;150.5;301.0
